,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
26,26.0,1.0,1.0,3.0,1.0,1.0,1.16,1.08,1.0,1.0,1.0,1.21,1.11,1.0,1.14,1.02,1.36,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.05,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.02,3.0,2.92,3.0,2.98,3.0,2.93,3.0,3.0,3.0,3.07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.94,3.0,4.0,3.69,4.0,4.0,5.0,4.16,4.0,4.01,2.0,4.0,4.0,6.0,4.1,4.0,4.0,3.98,4.0,5.0,4.0,4.0,5.0,5.0,5.03,6.0,5.0,7.0,5.0,5.0,5.0,5.02,6.0,5.0,5.0,4.15,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.82,6.12,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.91,6.0,6.0,7.0,8.0,7.0,7.0,6.99,7.0,6.97,7.0,7.0,7.22,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.01,8.0,8.0,7.9,8.0,8.1,8.0,8.0,10.0,10.0,8.0,8.0,7.92,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.93,9.0,9.0,7.0,8.7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.83,9.0,9.0,9.0,10.0,10.0,9.58,9.91,9.94,10.0,10.0,10.0,10.0,9.57,10.0,10.0,8.0,10.0,10.0,9.95,9.96,10.0,10.0,10.0
27,27.0,58.52,7.83,1.0,1.03,1.0,1.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.36,1.0,1.14,1.0,1.0,2.0,1.83,1.94,2.13,2.06,2.0,2.0,2.0,2.0,1.78,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.07,2.01,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.08,3.0,3.0,3.08,3.0,3.0,3.0,3.06,3.0,3.0,3.0,3.0,4.0,4.0,3.91,4.0,4.0,4.0,4.0,4.0,4.0,4.06,4.0,4.0,4.0,4.02,3.9,3.98,4.0,4.0,4.0,4.0,4.0,4.94,5.03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.16,5.0,5.0,5.0,4.83,5.0,5.23,6.0,6.0,6.0,6.12,6.0,6.0,8.0,6.0,6.0,6.0,6.02,6.0,6.0,6.0,6.03,6.0,6.0,6.0,6.0,6.0,7.0,6.89,7.0,7.14,6.99,7.0,6.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.95,8.0,8.0,8.0,8.0,8.0,8.0,7.92,6.0,8.0,8.0,8.0,8.0,8.04,8.0,9.0,8.03,8.0,8.0,7.99,9.0,9.0,9.0,8.0,8.98,9.0,9.0,9.0,9.0,9.0,8.92,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.86,8.98,10.0,10.0,9.91,10.0,10.0,10.0,10.0,10.0,9.57,9.9,9.86,10.0,10.0,10.0,8.0,9.99,10.0,9.98,10.0
28,28.0,57.08,1.0,1.74,1.0,1.13,1.0,1.0,1.0,1.25,1.14,1.2,1.0,1.0,1.0,1.0,1.36,1.32,1.14,1.0,1.04,1.45,1.84,2.0,2.0,2.06,2.33,2.0,4.0,2.52,1.75,2.0,2.0,1.0,2.07,2.0,2.0,2.0,2.0,2.0,2.01,2.0,2.92,3.19,3.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,3.08,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.08,3.72,4.0,6.0,4.0,4.16,4.02,4.0,4.0,4.0,4.0,4.0,4.0,4.02,4.0,4.0,4.0,4.0,4.09,4.0,4.0,5.0,5.0,5.08,5.0,4.0,5.0,5.0,5.0,5.02,5.0,5.0,5.0,5.0,5.0,5.17,5.0,5.0,4.99,5.0,6.0,6.0,6.0,6.12,5.85,6.0,5.91,5.99,6.0,6.0,6.0,6.0,6.0,6.0,6.04,6.0,5.97,6.0,6.0,6.0,7.0,7.0,7.03,7.0,6.99,7.0,6.96,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.08,9.0,7.0,7.1,7.0,8.0,8.0,8.0,8.0,8.0,8.1,8.0,7.93,8.0,8.04,8.0,8.0,8.0,6.0,8.07,8.0,8.0,8.0,8.0,7.97,9.0,8.86,9.0,8.98,9.0,7.0,9.0,9.0,9.0,9.0,9.0,8.92,9.0,9.09,8.84,9.0,9.0,9.0,9.0,7.0,8.93,10.0,10.0,10.0,9.94,10.0,10.0,10.0,10.0,9.57,8.0,10.0,9.99,10.0,10.0,10.0,10.0,10.0,8.0,10.0
29,29.0,1.0,9.2,1.0,1.0,1.0,1.0,1.0,1.01,1.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.06,1.0,2.0,2.0,2.0,2.13,2.06,2.33,2.0,2.01,1.0,2.0,2.0,2.0,2.0,2.0,2.13,2.13,2.0,2.0,2.01,2.0,3.0,2.92,3.0,2.98,3.0,3.0,3.2,3.0,3.08,3.07,3.0,3.0,3.0,3.0,2.89,3.0,3.0,3.0,2.94,3.0,4.0,4.0,4.0,4.0,4.0,4.16,4.02,4.01,4.64,4.0,4.0,4.01,4.0,4.0,3.9,4.0,4.0,3.92,4.0,4.02,4.0,5.0,5.0,5.08,5.17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.16,5.0,5.18,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.12,6.0,6.0,6.0,6.0,6.0,6.0,6.02,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.98,5.0,7.0,7.0,7.0,7.0,7.0,7.0,6.96,7.0,7.0,7.19,6.99,7.0,7.0,7.23,7.02,7.08,7.0,7.0,7.1,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.93,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.1,8.0,8.03,10.0,7.99,9.0,9.0,9.0,9.0,8.98,9.0,9.0,8.7,9.0,9.0,9.0,9.0,9.09,9.0,8.0,9.0,9.0,9.0,9.0,10.0,9.89,9.59,10.0,10.0,9.92,10.0,10.0,10.0,10.0,9.9,10.0,9.99,10.0,9.64,10.0,10.0,9.91,9.97,10.0
30,30.0,1.0,9.36,1.95,1.0,1.0,1.0,1.08,1.0,1.0,1.0,1.0,1.0,1.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.46,3.0,1.94,2.13,4.0,2.0,2.27,2.0,2.0,1.74,4.0,1.0,2.0,2.0,2.13,2.0,1.94,2.07,2.01,2.0,2.0,3.0,3.0,2.98,3.0,3.0,3.0,3.05,3.08,3.0,3.0,3.0,1.0,2.95,3.0,3.0,3.0,3.0,2.94,3.0,3.0,4.0,4.0,5.0,4.0,4.16,4.0,4.0,4.0,4.0,4.0,4.01,4.0,4.0,3.9,3.98,4.0,4.0,4.0,4.0,5.0,5.0,5.03,5.08,5.0,5.0,3.0,4.89,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.18,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,5.87,5.87,5.91,6.0,5.8,6.0,6.02,5.75,5.94,6.08,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.03,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.23,7.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.9,8.0,8.0,8.0,8.0,8.1,8.1,8.03,8.0,8.0,9.0,9.0,9.0,8.98,9.0,8.98,9.0,8.82,8.69,8.97,9.0,9.0,9.0,9.09,9.0,8.94,9.0,9.0,9.0,8.86,10.0,8.0,8.0,9.86,10.0,10.0,10.0,9.91,10.0,10.0,10.0,10.0,9.99,10.0,9.64,10.0,10.0,9.91,9.97,10.0
31,31.0,56.98,8.76,2.34,1.0,1.1,1.0,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0,1.0,1.47,2.0,2.0,2.13,2.0,1.0,2.26,2.01,2.0,1.74,2.0,2.0,4.0,2.07,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.87,3.18,3.0,3.0,2.88,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.01,5.0,4.06,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.92,4.0,4.0,2.0,5.0,5.03,5.09,5.0,5.0,4.94,4.89,5.0,5.0,5.0,5.0,5.0,4.21,5.0,5.18,5.0,5.0,4.98,4.0,6.0,5.64,6.0,6.12,6.0,7.0,5.87,6.0,6.0,5.79,6.0,5.75,5.96,6.0,6.0,6.0,6.0,6.0,5.98,6.0,6.0,6.89,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.1,7.0,8.0,8.0,8.03,8.0,7.91,8.1,8.0,8.0,7.92,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.94,9.0,9.0,9.0,8.86,10.0,10.0,8.0,10.0,8.0,9.92,10.0,9.91,10.0,9.55,10.0,10.0,9.99,10.0,10.0,9.94,9.99,9.91,9.0,10.0
32,32.0,1.0,1.0,2.33,1.0,1.1,1.0,1.08,1.01,3.0,1.0,1.0,1.0,1.05,1.0,2.0,1.0,1.0,1.0,1.0,1.04,1.46,2.0,2.0,2.13,2.0,2.0,2.26,2.01,2.52,2.0,2.0,2.0,2.0,2.07,2.0,2.0,2.0,2.08,2.0,2.0,2.0,2.87,3.0,3.0,3.0,2.0,3.0,3.0,3.08,3.0,5.0,3.05,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.71,4.0,4.0,4.0,4.0,4.02,4.01,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.03,4.83,4.97,5.0,5.02,6.0,6.0,6.0,6.0,5.87,6.0,6.0,6.0,6.0,6.0,5.75,6.0,6.08,6.02,6.0,5.97,6.0,6.0,6.0,6.0,7.0,7.0,7.14,7.0,7.0,7.0,7.0,7.0,7.2,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.1,7.0,7.01,8.0,8.0,8.0,8.0,8.0,7.88,7.93,7.91,8.0,8.0,7.99,8.0,8.0,8.0,8.0,8.11,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.91,9.0,9.0,8.82,9.0,8.97,9.0,9.0,9.0,9.0,8.84,10.0,8.87,9.0,9.0,9.0,8.98,10.0,9.51,9.79,10.0,10.0,9.96,9.91,10.0,10.0,9.9,9.86,9.0,10.0,9.66,9.95,9.99,10.0,10.0,9.0
33,33.0,56.96,7.96,1.0,1.12,1.1,1.0,1.08,1.01,1.24,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.47,2.0,1.93,2.13,2.0,2.0,2.27,2.01,2.52,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.08,1.0,2.0,3.0,3.0,3.0,2.98,3.0,3.0,3.0,3.05,3.0,3.0,3.0,3.0,3.0,2.95,3.0,3.0,3.03,3.2,3.0,3.11,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.92,4.0,4.0,5.0,5.0,5.03,5.0,5.0,5.04,5.0,5.0,5.12,5.0,5.0,5.0,5.0,6.0,5.0,5.18,5.0,4.83,4.97,5.0,5.02,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.08,6.03,6.0,5.97,6.0,6.0,6.0,6.01,7.0,7.04,7.14,7.0,7.0,6.95,7.0,7.0,7.2,9.0,7.0,7.0,7.0,6.0,7.0,7.0,7.64,8.0,7.01,8.0,8.0,8.0,8.0,7.91,8.0,8.0,8.0,7.91,8.04,8.0,8.0,8.0,8.0,8.07,10.0,8.0,8.0,8.04,7.97,7.99,10.0,9.0,9.0,9.0,9.0,9.0,8.82,9.0,8.97,9.0,8.92,9.0,9.0,9.0,8.93,9.0,9.02,9.0,9.0,10.0,10.0,9.51,10.0,9.92,10.0,9.96,10.0,10.0,10.0,10.0,10.0,9.99,10.0,10.0,9.95,10.0,10.0,10.0,10.0
34,34.0,58.77,1.0,2.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.03,1.0,1.0,1.12,1.0,1.0,1.47,1.81,2.0,2.0,2.05,2.0,2.0,2.01,2.0,2.0,2.0,2.0,1.9,2.0,2.0,1.0,2.0,2.0,2.0,2.02,2.0,3.0,1.0,3.0,3.0,3.0,3.19,3.0,1.0,3.08,3.0,3.05,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.08,3.73,4.0,3.98,4.4,4.0,4.0,4.0,4.0,4.06,4.0,4.0,4.12,4.0,4.0,4.0,4.0,3.92,4.1,2.0,5.0,3.0,5.0,5.0,5.0,5.0,4.94,4.89,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.03,7.0,5.0,4.0,6.0,6.0,6.0,6.13,5.86,6.0,5.87,6.0,6.0,6.0,6.02,6.0,6.0,6.0,6.0,6.0,5.97,5.91,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,6.98,7.0,6.95,7.24,7.04,7.08,7.0,7.0,7.0,7.0,7.01,7.85,8.0,8.0,8.0,8.0,8.0,7.93,8.0,8.04,8.0,7.0,8.0,8.0,8.07,8.1,8.11,8.0,8.04,7.97,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,8.92,9.0,9.09,9.0,9.0,9.0,9.0,8.77,9.0,10.0,10.0,10.0,10.0,10.0,9.91,8.0,10.0,9.99,10.0,10.0,9.86,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
35,35.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.24,1.14,1.0,1.0,1.0,1.0,1.03,1.0,1.0,1.12,1.0,1.04,2.0,2.0,1.93,2.0,2.0,2.0,2.0,2.01,2.53,1.85,2.0,2.0,2.0,2.0,2.0,2.0,1.93,2.06,2.01,3.0,3.0,2.9,3.0,2.98,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.0,3.0,2.89,3.0,3.03,3.2,3.0,3.11,3.08,3.73,3.91,4.0,4.0,4.16,4.0,4.01,4.0,4.06,4.0,4.0,4.0,4.0,4.0,3.98,4.0,5.0,3.0,4.0,4.0,5.0,5.03,5.0,5.0,5.0,4.94,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.81,6.0,6.0,6.0,6.0,5.99,6.0,6.0,6.0,5.75,6.0,6.08,6.0,6.0,6.0,5.91,5.98,6.0,7.0,7.0,7.0,7.14,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.95,7.24,7.0,6.0,7.0,7.65,7.0,7.01,8.0,8.0,8.03,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.03,8.0,7.97,7.99,8.83,9.0,8.98,8.91,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.05,10.0,9.0,8.87,9.02,9.0,9.0,8.98,10.0,9.51,10.0,10.0,10.0,10.0,10.0,9.99,10.0,9.9,10.0,9.99,10.0,9.67,9.94,10.0,9.92,9.97,10.0
36,36.0,1.0,6.27,1.0,1.11,1.0,1.0,1.09,1.0,1.24,1.0,1.0,1.0,1.0,1.0,1.03,1.38,1.35,1.0,1.06,1.05,2.0,2.0,2.0,2.11,2.0,2.32,2.27,2.0,2.0,2.0,2.0,2.0,2.0,2.08,2.0,2.0,2.0,2.0,2.01,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.11,4.0,4.0,4.0,3.97,4.0,4.16,4.03,4.0,4.0,4.06,4.0,4.01,4.12,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.09,5.0,3.0,5.0,7.0,5.11,5.0,5.0,5.0,5.0,4.21,4.94,5.0,5.0,4.83,5.0,5.23,6.0,5.6,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.02,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.01,7.0,7.0,7.0,7.0,7.0,6.95,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.83,7.0,7.0,7.01,8.0,7.85,8.03,7.91,8.0,8.1,8.0,7.93,8.0,8.0,7.89,8.0,10.0,6.0,8.06,8.1,8.0,8.0,8.04,8.0,9.0,8.83,8.97,9.0,8.91,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.87,9.02,8.77,9.0,8.0,10.0,9.51,9.79,10.0,9.91,9.96,10.0,9.99,10.0,10.0,9.86,10.0,10.0,9.67,10.0,10.0,9.92,9.97,10.0
37,37.0,1.0,1.0,2.45,1.0,1.09,1.0,1.0,1.0,1.24,1.0,1.0,1.0,1.0,1.0,1.03,2.0,1.0,1.12,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.08,2.0,2.11,1.93,2.0,2.01,2.02,3.0,3.0,3.17,2.98,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.89,3.03,2.0,3.0,2.95,3.0,4.0,4.0,3.91,4.0,4.0,4.0,4.03,4.0,4.0,4.0,4.0,4.0,4.12,4.02,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.86,5.0,5.0,5.0,5.0,4.92,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.94,5.15,5.0,4.83,5.0,5.0,6.0,5.6,5.8,6.0,6.0,6.0,6.0,6.0,5.79,6.0,6.0,5.75,6.0,6.08,6.05,6.0,6.0,6.0,5.98,6.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,6.99,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.01,7.83,8.0,7.91,8.0,8.0,8.0,8.0,7.91,8.04,7.89,8.0,7.97,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.91,9.0,9.0,9.0,8.69,8.97,7.0,9.0,9.0,9.0,8.84,8.93,9.0,9.0,9.0,8.87,8.98,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,9.57,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.92,9.0,10.0
38,38.0,58.76,1.0,1.0,1.0,1.09,1.14,1.0,1.0,1.0,1.0,1.0,1.11,1.0,1.14,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.93,2.11,2.05,2.0,2.0,2.0,2.53,2.0,2.0,3.0,1.9,2.08,2.0,2.0,2.0,2.03,2.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,3.19,4.0,3.09,3.0,3.0,3.0,3.0,2.95,2.89,3.03,3.03,3.0,3.0,3.0,4.0,3.73,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.06,3.0,4.0,4.0,4.0,4.0,3.97,4.0,3.92,4.07,4.0,4.0,5.0,5.0,5.09,5.16,5.05,4.92,4.89,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.15,5.04,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.99,5.79,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,5.91,5.98,6.0,7.0,7.0,7.0,7.0,6.99,7.0,6.95,7.0,7.0,7.31,7.0,7.0,9.0,7.25,7.0,7.0,6.83,7.0,7.0,7.0,7.01,8.0,8.03,8.0,8.0,8.1,7.89,8.0,7.91,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.05,8.84,9.0,9.0,9.02,9.0,8.87,10.0,10.0,10.0,9.78,8.0,10.0,10.0,9.95,10.0,9.57,9.88,9.86,9.98,10.0,10.0,10.0,10.0,10.0,10.0,10.0
39,39.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.01,1.0,1.0,1.2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.06,1.0,1.48,3.0,2.0,2.11,2.05,3.0,2.0,2.01,2.54,2.0,2.01,2.0,1.9,2.08,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.9,3.0,2.0,3.0,3.0,3.0,3.0,3.09,1.0,3.0,3.0,3.0,2.95,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.91,3.98,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.12,4.0,4.0,3.97,4.0,4.0,4.0,4.0,5.0,5.0,5.03,5.09,4.0,5.0,5.0,4.89,4.0,5.0,5.0,5.0,5.0,5.0,4.94,5.0,5.04,4.83,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.87,5.99,6.0,5.79,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,8.0,7.13,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.25,6.97,7.0,6.0,7.0,7.0,7.0,8.0,7.83,8.03,8.0,8.0,8.0,8.0,7.92,7.0,8.0,8.0,7.99,8.0,8.0,10.0,8.0,8.11,8.0,8.0,8.0,9.0,9.0,8.97,8.98,9.0,9.0,9.0,9.0,8.69,9.0,8.0,9.0,9.0,9.05,8.84,10.0,8.86,9.0,9.0,9.0,8.98,10.0,10.0,9.78,10.0,10.0,10.0,10.0,10.0,9.57,10.0,9.86,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0
40,40.0,1.0,1.0,1.0,1.0,1.09,1.14,1.0,1.0,1.24,1.14,1.0,1.0,1.06,1.0,1.0,1.38,1.36,2.0,1.06,1.0,1.48,1.78,2.0,2.11,2.0,2.0,2.0,2.0,2.54,2.0,2.0,2.0,1.9,2.0,2.0,2.0,1.93,2.0,2.0,2.02,2.01,3.0,3.0,2.98,3.0,3.0,3.0,3.05,3.0,3.0,3.0,3.0,3.0,3.0,2.9,3.0,2.0,3.0,2.95,3.0,4.0,4.0,4.0,3.97,4.38,4.0,4.03,4.01,4.0,4.0,4.41,4.0,4.0,4.02,3.91,3.97,4.0,3.92,4.0,4.02,5.0,5.0,5.03,5.09,5.16,5.0,4.92,5.0,5.11,5.02,5.0,5.0,5.0,4.24,4.93,5.0,5.0,5.0,5.0,5.0,6.0,5.6,5.0,6.11,4.0,6.0,6.0,4.0,5.81,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.75,7.06,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.95,7.0,6.97,7.0,7.0,7.64,7.0,7.0,7.01,8.0,8.0,8.0,7.91,8.0,7.89,7.92,8.0,8.0,7.89,8.0,7.97,8.0,8.0,8.0,8.0,8.0,8.04,7.97,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.92,9.0,9.07,9.0,9.0,9.0,9.02,9.0,9.0,8.98,9.84,10.0,10.0,10.0,10.0,8.0,10.0,9.99,10.0,9.88,10.0,10.0,10.0,9.67,10.0,9.99,9.92,10.0,10.0
41,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.24,1.0,1.0,1.12,1.0,1.0,1.03,1.0,1.0,1.12,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.31,2.27,2.0,2.53,2.0,2.0,2.0,1.9,1.0,2.0,2.11,2.0,2.0,2.0,2.02,3.0,3.0,3.16,3.01,1.0,3.0,3.0,3.05,3.0,3.1,3.0,3.0,3.0,2.95,2.9,3.0,3.03,3.0,3.0,3.11,4.0,4.0,3.91,3.97,4.0,4.0,4.0,4.01,4.58,4.06,4.41,4.0,4.0,4.0,4.0,3.97,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.09,5.16,5.0,5.0,5.0,5.0,5.02,5.0,5.0,6.0,5.0,7.0,5.0,5.04,5.0,5.0,5.0,5.01,6.0,5.0,6.11,6.0,6.0,6.0,6.0,5.81,6.0,6.0,6.0,6.0,6.08,6.0,6.0,6.0,5.91,5.97,6.0,6.01,6.75,7.0,7.13,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.25,7.0,7.0,7.0,7.0,7.11,7.01,7.0,7.8,8.0,7.91,8.0,8.0,8.0,7.92,7.91,8.0,7.89,8.0,8.0,8.0,8.06,8.0,8.11,8.0,8.0,7.97,8.0,8.75,8.97,9.0,9.0,9.0,9.0,9.0,8.69,9.0,9.0,9.0,9.0,9.07,8.84,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.95,10.0,10.0,9.0,10.0,10.0,9.98,10.0,10.0,9.94,9.99,10.0,10.0,10.0
