39,39.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,3.0,3.0,3.0,2.0,3.0,,3.0,,3.0,,7.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,1.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,6.0,,,6.0,6.0,6.0,6.0,,6.0,6.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,2.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,,9.0,,9.0,9.0,9.0,9.0,9.0,,9.0,,,10.0,10.0,10.0,10.0,8.0,10.0,10.0,
40,40.0,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,3.0,,4.0,,,3.0,3.0,3.0,,3.0,4.0,4.0,,,,4.0,4.0,4.0,1.0,7.0,5.0,,5.0,5.0,5.0,,1.0,5.0,,,6.0,6.0,8.0,,,6.0,6.0,6.0,,6.0,,7.0,,3.0,5.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,,8.0,8.0,,8.0,,9.0,,2.0,9.0,9.0,9.0,9.0,4.0,9.0,9.0,10.0,,10.0,4.0,10.0,7.0,6.0,,10.0,1.0
41,41.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,7.0,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,,6.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,,6.0,6.0,3.0,6.0,6.0,7.0,7.0,7.0,,2.0,,6.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,,1.0,8.0,3.0,9.0,,,9.0,9.0,9.0,9.0,9.0,,,10.0,10.0,,10.0,2.0,10.0,,10.0,10.0,4.0
42,42.0,,1.0,8.0,1.0,1.0,1.0,,,1.0,4.0,2.0,2.0,6.0,,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,,4.0,4.0,,,4.0,,,,,6.0,6.0,,5.0,,5.0,5.0,5.0,5.0,7.0,5.0,6.0,6.0,3.0,6.0,,6.0,6.0,6.0,,6.0,,7.0,7.0,7.0,,,7.0,7.0,7.0,8.0,2.0,8.0,,8.0,,8.0,8.0,3.0,8.0,8.0,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,,10.0,2.0,10.0,10.0,,,10.0,
43,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,3.0,,3.0,3.0,,3.0,2.0,,3.0,3.0,4.0,4.0,4.0,,4.0,1.0,,4.0,4.0,5.0,,5.0,5.0,5.0,5.0,,5.0,5.0,,5.0,6.0,,6.0,6.0,6.0,,6.0,,6.0,6.0,,7.0,7.0,,7.0,7.0,9.0,7.0,7.0,7.0,6.0,,8.0,7.0,,8.0,8.0,8.0,8.0,,9.0,9.0,,9.0,9.0,,9.0,,9.0,9.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
44,,1.0,1.0,,1.0,1.0,,1.0,1.0,7.0,1.0,,2.0,3.0,2.0,2.0,,,,2.0,2.0,3.0,2.0,7.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,6.0,4.0,4.0,,,5.0,,2.0,,,,,5.0,5.0,6.0,6.0,,6.0,7.0,,6.0,6.0,,,5.0,7.0,7.0,1.0,7.0,7.0,7.0,2.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,,9.0,6.0,9.0,9.0,9.0,9.0,,3.0,9.0,9.0,10.0,10.0,,4.0,6.0,10.0,10.0,10.0,9.0,9.0
45,45.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,5.0,,,2.0,2.0,2.0,2.0,7.0,3.0,3.0,3.0,,1.0,3.0,3.0,,3.0,3.0,4.0,4.0,4.0,7.0,4.0,9.0,8.0,4.0,4.0,4.0,5.0,5.0,5.0,,4.0,,8.0,9.0,2.0,5.0,6.0,1.0,3.0,6.0,6.0,,6.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,7.0,7.0,,8.0,,,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,,,9.0,9.0,,6.0,8.0,9.0,9.0,,9.0,7.0,10.0,10.0,10.0,10.0,10.0,9.0,,10.0,10.0,10.0
46,46.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,,2.0,2.0,2.0,9.0,2.0,,,,2.0,,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,2.0,4.0,4.0,4.0,,8.0,,4.0,,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,,,,6.0,6.0,6.0,6.0,6.0,,8.0,6.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,,8.0,,8.0,,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,,,,10.0,9.0,3.0,10.0,10.0,10.0
47,47.0,1.0,4.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,,2.0,9.0,2.0,1.0,9.0,2.0,8.0,,3.0,3.0,3.0,3.0,3.0,7.0,3.0,4.0,3.0,3.0,,4.0,,,4.0,,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,4.0,,5.0,,5.0,5.0,5.0,,6.0,,7.0,6.0,6.0,6.0,,3.0,7.0,,,7.0,7.0,7.0,4.0,7.0,7.0,8.0,8.0,6.0,8.0,,,8.0,8.0,8.0,8.0,8.0,9.0,9.0,,9.0,9.0,,9.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,8.0
48,48.0,1.0,,,1.0,,1.0,4.0,1.0,1.0,,,2.0,2.0,,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,9.0,4.0,,4.0,2.0,4.0,4.0,,,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,,7.0,4.0,7.0,7.0,7.0,,7.0,8.0,,4.0,,8.0,8.0,7.0,1.0,7.0,,9.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,9.0,10.0,10.0,10.0,10.0,1.0,10.0,9.0,10.0,,10.0
49,49.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,8.0,2.0,2.0,2.0,2.0,2.0,,2.0,6.0,3.0,3.0,5.0,3.0,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,4.0,6.0,9.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,,8.0,5.0,9.0,9.0,,9.0,2.0,9.0,4.0,3.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0
50,50.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,2.0,2.0,2.0,,2.0,2.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,3.0,5.0,5.0,,5.0,5.0,1.0,,,6.0,5.0,,6.0,6.0,,2.0,6.0,6.0,,1.0,7.0,,7.0,2.0,7.0,7.0,,,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,,1.0,9.0,,9.0,9.0,9.0,9.0,,10.0,8.0,10.0,,10.0,,10.0,,10.0
51,51.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,3.0,7.0,5.0,7.0,,3.0,3.0,3.0,,3.0,4.0,1.0,4.0,1.0,5.0,9.0,4.0,4.0,4.0,4.0,5.0,,5.0,5.0,,5.0,5.0,,5.0,,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,6.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,,,8.0,,8.0,8.0,8.0,,8.0,8.0,,8.0,,9.0,9.0,9.0,,,9.0,9.0,9.0,9.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,4.0
52,52.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,3.0,,3.0,,,3.0,3.0,3.0,,,4.0,4.0,4.0,,4.0,,4.0,,4.0,4.0,,5.0,5.0,5.0,,7.0,5.0,,4.0,5.0,6.0,6.0,6.0,,6.0,6.0,6.0,4.0,6.0,6.0,5.0,,7.0,7.0,,7.0,7.0,,7.0,7.0,6.0,8.0,7.0,8.0,,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,,6.0,9.0,9.0,10.0,,10.0,7.0,10.0,4.0,,10.0,10.0,10.0
53,53.0,1.0,1.0,1.0,5.0,1.0,,1.0,3.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,4.0,,,4.0,4.0,4.0,9.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,6.0,6.0,,,6.0,6.0,,,7.0,,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,,8.0,8.0,8.0,,8.0,,4.0,,9.0,,1.0,9.0,9.0,9.0,,,10.0,10.0,10.0,,10.0,,,10.0,10.0,10.0
54,54.0,,,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,5.0,2.0,5.0,,2.0,2.0,2.0,9.0,,,3.0,,,,3.0,3.0,8.0,3.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,2.0,,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,7.0,9.0,7.0,7.0,,7.0,7.0,3.0,7.0,7.0,8.0,8.0,,8.0,9.0,8.0,7.0,8.0,9.0,6.0,,9.0,9.0,9.0,,1.0,9.0,,9.0,9.0,10.0,,7.0,10.0,10.0,9.0,10.0,4.0,9.0,10.0
55,55.0,1.0,,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,,2.0,,2.0,2.0,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,1.0,5.0,5.0,5.0,6.0,5.0,,5.0,5.0,,6.0,6.0,,6.0,6.0,6.0,,6.0,,8.0,7.0,7.0,7.0,2.0,7.0,,9.0,,8.0,7.0,,8.0,8.0,,,8.0,9.0,8.0,,8.0,7.0,,,9.0,9.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0
56,56.0,1.0,1.0,9.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,4.0,,4.0,4.0,4.0,4.0,4.0,,4.0,,3.0,5.0,,6.0,5.0,,,5.0,,5.0,6.0,6.0,6.0,6.0,6.0,,,2.0,,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,9.0,,6.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,10.0,,10.0,10.0,10.0,10.0,,10.0,10.0
57,57.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,,2.0,8.0,,2.0,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,,5.0,5.0,,1.0,,5.0,5.0,5.0,5.0,5.0,2.0,6.0,6.0,4.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,4.0,,8.0,,9.0,6.0,8.0,,,4.0,6.0,8.0,9.0,,3.0,3.0,9.0,9.0,9.0,9.0,9.0,6.0,10.0,9.0,10.0,10.0,10.0,10.0,,10.0,10.0,
58,58.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,,2.0,1.0,3.0,6.0,,3.0,,3.0,3.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,1.0,,2.0,,2.0,5.0,5.0,,3.0,5.0,5.0,5.0,5.0,5.0,,6.0,6.0,6.0,6.0,,,,6.0,9.0,,7.0,7.0,,4.0,,7.0,7.0,,7.0,,,8.0,8.0,9.0,8.0,8.0,8.0,6.0,6.0,9.0,8.0,9.0,9.0,,9.0,3.0,9.0,9.0,,10.0,10.0,,10.0,10.0,10.0,1.0,10.0,10.0,9.0
59,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,7.0,1.0,2.0,2.0,2.0,7.0,3.0,2.0,3.0,3.0,,3.0,,3.0,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,9.0,4.0,4.0,5.0,5.0,5.0,8.0,2.0,5.0,5.0,5.0,5.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,,7.0,7.0,7.0,7.0,,7.0,7.0,6.0,5.0,8.0,8.0,8.0,,8.0,1.0,8.0,8.0,9.0,9.0,3.0,,9.0,9.0,9.0,9.0,9.0,,10.0,10.0,10.0,10.0,3.0,,1.0,,,3.0
60,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,,3.0,,3.0,3.0,,4.0,4.0,2.0,4.0,,4.0,4.0,4.0,4.0,,5.0,,5.0,5.0,,5.0,5.0,5.0,,,,6.0,6.0,6.0,,6.0,6.0,6.0,,6.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,,8.0,8.0,,8.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,,8.0,10.0,10.0,10.0,10.0,10.0,10.0
61,61.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,,3.0,8.0,3.0,7.0,5.0,4.0,,4.0,7.0,4.0,,6.0,,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,5.0,6.0,4.0,,1.0,4.0,,,6.0,6.0,6.0,7.0,7.0,7.0,7.0,,,3.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,,5.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0
62,62.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,5.0,,3.0,4.0,3.0,1.0,8.0,8.0,3.0,6.0,,4.0,2.0,4.0,7.0,4.0,4.0,4.0,6.0,,1.0,,5.0,5.0,5.0,5.0,,5.0,,8.0,,6.0,6.0,6.0,6.0,2.0,,,6.0,,7.0,7.0,7.0,7.0,7.0,,,7.0,7.0,,8.0,8.0,8.0,7.0,,8.0,,,7.0,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,2.0,7.0,10.0,9.0,10.0,10.0,,,10.0,3.0,,10.0
63,,1.0,,1.0,,1.0,,,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,6.0,,5.0,5.0,,8.0,5.0,,,6.0,,,,6.0,6.0,6.0,,6.0,6.0,6.0,,2.0,7.0,7.0,7.0,,,3.0,,7.0,7.0,8.0,,8.0,8.0,,1.0,8.0,8.0,8.0,,9.0,1.0,3.0,9.0,,9.0,9.0,6.0,9.0,9.0,10.0,10.0,10.0,10.0,,10.0,10.0,,10.0,4.0
64,64.0,1.0,1.0,1.0,1.0,1.0,,7.0,1.0,,1.0,7.0,8.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,3.0,7.0,,3.0,,3.0,,4.0,4.0,4.0,,4.0,,4.0,7.0,4.0,4.0,2.0,5.0,,5.0,5.0,5.0,7.0,5.0,1.0,8.0,4.0,,6.0,8.0,6.0,6.0,,6.0,6.0,6.0,7.0,7.0,,,,7.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,,9.0,,9.0,,9.0,9.0,,,9.0,10.0,10.0,10.0,10.0,10.0,4.0,7.0,10.0,10.0,10.0
65,,6.0,1.0,,,1.0,8.0,1.0,1.0,,4.0,2.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,3.0,5.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,,3.0,4.0,4.0,4.0,,4.0,5.0,2.0,5.0,,,,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,,,1.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.0,3.0,8.0,8.0,7.0,8.0,9.0,,,9.0,,9.0,9.0,9.0,9.0,9.0,,10.0,,,10.0,10.0,1.0,,10.0,10.0
66,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,2.0,8.0,,2.0,2.0,9.0,,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,5.0,6.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,5.0,5.0,,5.0,,5.0,5.0,9.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,7.0,7.0,7.0,,7.0,,7.0,7.0,5.0,7.0,9.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,9.0,6.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,7.0,,10.0,2.0,10.0,10.0,
67,67.0,1.0,1.0,1.0,,,,,1.0,1.0,,,2.0,2.0,,,,2.0,2.0,2.0,6.0,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,,4.0,,4.0,4.0,4.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,,,7.0,7.0,7.0,7.0,,5.0,8.0,8.0,5.0,,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,,9.0,1.0,9.0,9.0,10.0,,,,10.0,10.0,10.0,10.0,,10.0
68,68.0,1.0,1.0,,1.0,9.0,7.0,1.0,1.0,,4.0,2.0,2.0,,,2.0,2.0,6.0,2.0,,2.0,,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,4.0,,4.0,4.0,6.0,4.0,5.0,5.0,5.0,6.0,9.0,5.0,5.0,5.0,5.0,5.0,,6.0,6.0,2.0,,6.0,,6.0,6.0,6.0,7.0,,7.0,,7.0,,,,7.0,7.0,,5.0,8.0,,,8.0,8.0,3.0,4.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,10.0,10.0,10.0,10.0,,10.0,,10.0,5.0,
69,69.0,9.0,1.0,1.0,7.0,2.0,1.0,1.0,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,2.0,3.0,1.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,4.0,9.0,5.0,6.0,,6.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,,7.0,7.0,,7.0,7.0,3.0,8.0,,8.0,,,3.0,8.0,8.0,,,9.0,9.0,8.0,,9.0,9.0,4.0,9.0,7.0,3.0,10.0,,9.0,4.0,10.0,10.0,10.0,,
70,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,5.0,,2.0,,2.0,2.0,,2.0,5.0,2.0,5.0,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,4.0,4.0,,4.0,4.0,2.0,4.0,4.0,,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,5.0,,,6.0,2.0,6.0,8.0,8.0,1.0,6.0,,7.0,,,7.0,7.0,7.0,7.0,7.0,,,8.0,,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,1.0
71,71.0,7.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,8.0,,2.0,9.0,2.0,9.0,,,,3.0,3.0,9.0,1.0,3.0,3.0,,9.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,4.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,,8.0,8.0,8.0,1.0,,8.0,,8.0,,,9.0,7.0,9.0,9.0,5.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,,10.0,3.0,10.0,3.0,10.0,10.0
72,72.0,8.0,1.0,1.0,1.0,1.0,1.0,9.0,,1.0,,,4.0,2.0,,2.0,2.0,,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,,4.0,4.0,6.0,4.0,4.0,9.0,4.0,4.0,4.0,5.0,,6.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,6.0,6.0,6.0,6.0,,6.0,,6.0,,6.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,,8.0,7.0,9.0,3.0,,9.0,9.0,9.0,9.0,9.0,,5.0,10.0,10.0,10.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0
73,73.0,8.0,1.0,1.0,1.0,6.0,6.0,1.0,5.0,1.0,8.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,7.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,5.0,1.0,7.0,5.0,1.0,,,5.0,,7.0,6.0,6.0,,6.0,,5.0,3.0,6.0,6.0,6.0,7.0,7.0,,,7.0,,7.0,7.0,7.0,7.0,8.0,,7.0,8.0,6.0,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,,,,9.0,9.0,9.0,,10.0,10.0,,10.0,10.0,10.0,,10.0,10.0,10.0
74,74.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,,2.0,3.0,,3.0,5.0,3.0,3.0,4.0,,4.0,4.0,4.0,1.0,4.0,5.0,,,,5.0,,9.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,,,6.0,6.0,6.0,,6.0,6.0,6.0,,,7.0,7.0,7.0,7.0,1.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,,9.0,8.0,8.0,8.0,7.0,8.0,,9.0,9.0,9.0,9.0,9.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,6.0
75,75.0,8.0,1.0,3.0,1.0,1.0,1.0,,1.0,,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,,2.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,4.0,,4.0,9.0,4.0,,4.0,7.0,4.0,9.0,,,,5.0,5.0,,5.0,5.0,,6.0,6.0,6.0,6.0,9.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,3.0,8.0,,6.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,,1.0,9.0,7.0,9.0,9.0,9.0,9.0,10.0,10.0,2.0,10.0,,10.0,10.0,,10.0,10.0
76,,1.0,3.0,4.0,9.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,9.0,3.0,3.0,3.0,9.0,3.0,3.0,3.0,,8.0,,4.0,4.0,6.0,4.0,4.0,,4.0,4.0,3.0,5.0,5.0,,7.0,3.0,5.0,,5.0,,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,6.0,6.0,,8.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,10.0,6.0,10.0,10.0,10.0,,10.0,10.0,,6.0
77,77.0,1.0,1.0,1.0,9.0,,1.0,,1.0,1.0,1.0,,5.0,2.0,4.0,,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,3.0,,3.0,3.0,8.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,4.0,3.0,4.0,5.0,,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,2.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,5.0,,9.0,9.0,10.0,10.0,10.0,,,,4.0,10.0,10.0
78,78.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,6.0,,2.0,2.0,2.0,6.0,,2.0,2.0,4.0,2.0,3.0,3.0,,4.0,3.0,,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,8.0,7.0,7.0,5.0,6.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,,8.0,8.0,8.0,7.0,7.0,,,8.0,8.0,,8.0,,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,1.0,1.0,7.0,4.0,7.0,,10.0,,,,10.0,1.0
