,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
49,3,49.0,7.0,8.0,8.0,1.0,,1.0,,,,8.0,,,3.0,1.0,3.0,5.0,,,6.0,,,,4.0,5.0,5.0,,5.0,5.0,6.0,,,5.0,9.0,6.0,,,,,7.0,,3.0,,8.0,,2.0,6.0,7.0,4.0,,,,2.0,8.0,,3.0,,9.0,7.0,,,,,8.0,,,6.0,4.0,,,1.0,10.0,8.0,,10.0,10.0,2.0,5.0,,6.0,,,,7.0,,10.0,9.0,7.0,,,6.0,,10.0,4.0,10.0,2.0,10.0,10.0,2.0,9.0,,
50,50,7.0,,,1.0,7.0,,1.0,,,,,2.0,1.0,4.0,,2.0,2.0,,9.0,2.0,4.0,,5.0,7.0,,,,9.0,2.0,,7.0,6.0,,,1.0,3.0,,9.0,,,,,,,2.0,8.0,8.0,7.0,4.0,,,,7.0,4.0,,,,,,10.0,,6.0,2.0,6.0,6.0,9.0,,,,6.0,,,,,1.0,,,10.0,7.0,,3.0,8.0,,2.0,,,4.0,,,,3.0,6.0,,10.0,,,5.0,10.0,9.0,10.0,,
51,51,51.0,8.0,3.0,1.0,,,,1.0,3.0,,,4.0,5.0,,,7.0,,3.0,4.0,,4.0,3.0,4.0,1.0,,,,,5.0,1.0,5.0,1.0,,5.0,,,9.0,7.0,,,,4.0,,8.0,,,,,,8.0,,,,,2.0,7.0,,,,,3.0,3.0,7.0,,1.0,8.0,9.0,,3.0,,8.0,,,,3.0,,,6.0,,,,1.0,6.0,,9.0,6.0,10.0,,10.0,8.0,,,,10.0,,1.0,,,10.0,4.0,10.0,2.0
52,52,52.0,4.0,2.0,3.0,1.0,5.0,,,1.0,,,2.0,4.0,4.0,4.0,,5.0,1.0,5.0,,,,4.0,,4.0,,6.0,,,,,5.0,,,3.0,7.0,4.0,,4.0,,,5.0,5.0,4.0,,,5.0,6.0,,8.0,,6.0,,,,,,,9.0,,2.0,10.0,9.0,,2.0,6.0,2.0,4.0,,,9.0,,5.0,8.0,7.0,,2.0,8.0,,8.0,,5.0,8.0,,,8.0,4.0,,2.0,,,,9.0,5.0,,5.0,,,,,,
53,53,53.0,8.0,1.0,,2.0,,6.0,6.0,,,6.0,2.0,,6.0,,,,2.0,,,3.0,4.0,,4.0,7.0,6.0,,,5.0,5.0,2.0,,,,,,6.0,2.0,,8.0,9.0,,4.0,,,,4.0,,5.0,,,,5.0,8.0,8.0,,2.0,1.0,,1.0,,4.0,9.0,,2.0,9.0,7.0,,,,,,7.0,,,3.0,,1.0,9.0,5.0,,6.0,9.0,,9.0,4.0,10.0,,9.0,,9.0,3.0,,,2.0,,10.0,10.0,,10.0,1.0,
54,54,54.0,54.0,,,2.0,,4.0,,6.0,3.0,,1.0,,1.0,,1.0,4.0,,3.0,2.0,,,2.0,,4.0,,3.0,4.0,4.0,8.0,4.0,,,8.0,6.0,9.0,8.0,9.0,7.0,,,,6.0,6.0,3.0,5.0,5.0,,,4.0,,,,,,3.0,,,4.0,,,,8.0,9.0,1.0,2.0,,,,4.0,,9.0,8.0,2.0,8.0,7.0,,,6.0,,,5.0,,4.0,8.0,9.0,9.0,,1.0,10.0,5.0,,,8.0,6.0,10.0,4.0,,,10.0,10.0,7.0
55,55,55.0,3.0,,,6.0,,9.0,,,2.0,3.0,,,,4.0,3.0,,,,1.0,,,,,2.0,,,1.0,,1.0,,8.0,,,4.0,,,2.0,,5.0,,,,4.0,,,,1.0,,4.0,,8.0,,,2.0,,10.0,,,1.0,,,,,,3.0,3.0,,2.0,,2.0,9.0,2.0,,3.0,3.0,9.0,10.0,9.0,1.0,4.0,,2.0,,,2.0,,,9.0,,7.0,9.0,10.0,9.0,1.0,10.0,,10.0,2.0,8.0,2.0,
56,3,8.0,1.0,,2.0,2.0,1.0,9.0,7.0,5.0,,7.0,1.0,2.0,4.0,1.0,7.0,1.0,,7.0,2.0,,,,3.0,,5.0,6.0,1.0,,4.0,,,5.0,1.0,8.0,3.0,9.0,2.0,,4.0,1.0,,,,,,8.0,,,7.0,8.0,3.0,,1.0,5.0,8.0,5.0,5.0,3.0,,8.0,9.0,,,,,,3.0,,,1.0,,6.0,,2.0,1.0,,1.0,,2.0,,,4.0,,2.0,7.0,9.0,,,,7.0,,10.0,9.0,8.0,,4.0,4.0,,5.0,,
57,7,57.0,57.0,,,2.0,3.0,5.0,3.0,,6.0,,,,,2.0,6.0,2.0,,,1.0,1.0,7.0,2.0,2.0,3.0,6.0,2.0,3.0,,,2.0,,3.0,,2.0,6.0,,9.0,,1.0,,,,,8.0,2.0,,7.0,,,8.0,4.0,7.0,5.0,,,10.0,6.0,8.0,,,7.0,,,9.0,6.0,,,9.0,8.0,,,9.0,,9.0,,,10.0,,,5.0,9.0,,9.0,10.0,,5.0,,,,,6.0,6.0,,,10.0,3.0,4.0,10.0,,,6.0
58,58,58.0,58.0,,,,1.0,,,,,5.0,,,,,,,,5.0,2.0,2.0,,,4.0,6.0,,,,2.0,1.0,,8.0,,,3.0,,1.0,,3.0,5.0,4.0,,4.0,9.0,8.0,4.0,5.0,,,6.0,,1.0,2.0,4.0,,4.0,8.0,4.0,7.0,,7.0,8.0,,,8.0,,,,,9.0,1.0,,,1.0,8.0,,,10.0,,,10.0,,9.0,,,,9.0,,,3.0,,9.0,,,10.0,,5.0,,,,,3.0
59,6,,,,,1.0,2.0,,,4.0,2.0,,,,,,5.0,,,,9.0,1.0,2.0,,,,4.0,,4.0,8.0,5.0,8.0,,5.0,3.0,,,,4.0,1.0,8.0,,,,3.0,5.0,,1.0,,,8.0,8.0,7.0,3.0,,5.0,4.0,5.0,7.0,,,6.0,1.0,8.0,,,,,,,,,8.0,8.0,9.0,3.0,,7.0,4.0,,,,,3.0,,5.0,4.0,5.0,10.0,5.0,1.0,9.0,,4.0,4.0,,10.0,,,,2.0,,
60,60,7.0,,,1.0,,3.0,,,,,,3.0,3.0,,3.0,,,1.0,,5.0,3.0,2.0,1.0,9.0,5.0,8.0,2.0,,6.0,,3.0,,6.0,6.0,7.0,3.0,5.0,6.0,6.0,,,7.0,,,8.0,4.0,,,7.0,8.0,5.0,,9.0,9.0,4.0,,,4.0,,9.0,4.0,2.0,,7.0,,8.0,,,6.0,6.0,,4.0,,,7.0,3.0,,,9.0,2.0,9.0,,10.0,3.0,6.0,7.0,,10.0,,9.0,,10.0,7.0,9.0,3.0,,1.0,9.0,10.0,10.0,10.0,10.0
61,61,,,,1.0,1.0,,,4.0,6.0,1.0,,,3.0,,8.0,8.0,,1.0,1.0,,3.0,,3.0,,,4.0,6.0,2.0,,,6.0,,,4.0,2.0,5.0,,,7.0,3.0,,7.0,8.0,,,,,,,,,,,,3.0,,7.0,,4.0,7.0,,,,8.0,7.0,7.0,1.0,6.0,5.0,9.0,,,3.0,,9.0,,9.0,8.0,,5.0,,1.0,,9.0,,10.0,,9.0,6.0,6.0,,,2.0,,8.0,,,10.0,,,,5.0
62,62,5.0,62.0,,8.0,,1.0,,,1.0,,4.0,,1.0,4.0,1.0,1.0,,,5.0,3.0,3.0,2.0,,,7.0,,1.0,4.0,6.0,6.0,7.0,1.0,2.0,9.0,5.0,,4.0,,,1.0,5.0,7.0,,2.0,,,,,,4.0,8.0,,5.0,6.0,,5.0,1.0,,,6.0,8.0,,2.0,6.0,9.0,2.0,4.0,2.0,7.0,4.0,6.0,9.0,7.0,7.0,9.0,1.0,,2.0,8.0,1.0,,9.0,,3.0,9.0,6.0,,8.0,10.0,3.0,3.0,9.0,,,,3.0,6.0,,,5.0,8.0,7.0
63,63,9.0,63.0,2.0,,2.0,,,2.0,6.0,,,,4.0,1.0,5.0,1.0,2.0,3.0,5.0,1.0,3.0,,9.0,,1.0,,8.0,,1.0,,,8.0,4.0,,,6.0,,,5.0,,,,6.0,5.0,,6.0,,,9.0,5.0,7.0,,8.0,6.0,8.0,,,,5.0,8.0,,,2.0,9.0,2.0,,,10.0,7.0,7.0,,,,7.0,,10.0,,,10.0,,,9.0,8.0,2.0,,9.0,,,8.0,,,2.0,,,5.0,3.0,4.0,,7.0,10.0,,
64,64,3.0,,6.0,9.0,8.0,3.0,,2.0,2.0,,,4.0,,6.0,1.0,3.0,,,,6.0,5.0,1.0,,2.0,7.0,,,6.0,7.0,5.0,,1.0,1.0,,,,3.0,,6.0,,4.0,,,5.0,,,,,,,,5.0,,1.0,9.0,,7.0,7.0,9.0,,8.0,8.0,1.0,,7.0,,,,7.0,10.0,8.0,,8.0,8.0,,4.0,6.0,8.0,2.0,2.0,8.0,9.0,,,6.0,6.0,,,8.0,,,,10.0,,,,,,10.0,,,10.0
65,65,4.0,,9.0,,2.0,1.0,,7.0,2.0,4.0,1.0,,,6.0,,,1.0,,,1.0,,,7.0,,,5.0,4.0,3.0,,4.0,7.0,7.0,,,1.0,5.0,,6.0,8.0,,4.0,6.0,9.0,,5.0,1.0,,9.0,1.0,7.0,,,,,9.0,5.0,,3.0,,1.0,,,,,6.0,10.0,9.0,1.0,,2.0,9.0,5.0,,,1.0,10.0,7.0,,,3.0,,,8.0,,10.0,,9.0,,5.0,10.0,4.0,1.0,9.0,,,6.0,6.0,,,7.0,,6.0
66,66,,,,,2.0,5.0,,,,,2.0,2.0,9.0,4.0,,,1.0,2.0,5.0,,,3.0,,5.0,1.0,4.0,,,,,4.0,1.0,1.0,,7.0,,,5.0,5.0,,8.0,,6.0,,,1.0,8.0,4.0,,,9.0,5.0,4.0,,7.0,5.0,,,9.0,6.0,,9.0,7.0,1.0,9.0,,,,1.0,6.0,,7.0,9.0,,1.0,,8.0,,7.0,,6.0,,,,,10.0,,4.0,5.0,9.0,7.0,9.0,4.0,,4.0,9.0,,10.0,4.0,1.0,,
67,8,6.0,4.0,,1.0,2.0,3.0,1.0,,4.0,,4.0,,4.0,6.0,5.0,3.0,,5.0,5.0,2.0,7.0,2.0,,,3.0,3.0,,,,3.0,5.0,5.0,4.0,4.0,,,8.0,4.0,4.0,,,,,4.0,,4.0,2.0,6.0,9.0,5.0,,8.0,,3.0,8.0,,,,6.0,2.0,,,2.0,,,,,,,6.0,,,,,,4.0,,,,6.0,,,4.0,4.0,,,10.0,3.0,6.0,7.0,1.0,9.0,2.0,,,10.0,3.0,5.0,,3.0,10.0,6.0
68,8,,,,,,2.0,,5.0,2.0,1.0,4.0,,,,1.0,4.0,8.0,,4.0,9.0,5.0,3.0,4.0,5.0,1.0,1.0,,,5.0,5.0,,6.0,,,,5.0,6.0,5.0,6.0,,1.0,,1.0,5.0,,7.0,,,,,5.0,,,,9.0,,9.0,6.0,9.0,10.0,7.0,6.0,,,,9.0,,,,1.0,10.0,5.0,7.0,7.0,,6.0,10.0,9.0,7.0,,8.0,,,,9.0,10.0,,8.0,9.0,2.0,,,,1.0,,9.0,7.0,2.0,,4.0,4.0,6.0
69,69,,,,,8.0,5.0,,6.0,,3.0,,,2.0,4.0,,,1.0,,,,9.0,7.0,3.0,2.0,,4.0,4.0,2.0,,,7.0,8.0,2.0,,,5.0,1.0,1.0,,,4.0,,7.0,4.0,,6.0,9.0,,8.0,9.0,,1.0,8.0,7.0,,,2.0,8.0,9.0,,,7.0,7.0,,7.0,8.0,7.0,7.0,,,9.0,,9.0,5.0,8.0,,8.0,,,2.0,8.0,4.0,,,5.0,2.0,9.0,,4.0,,10.0,,,1.0,,,10.0,3.0,7.0,,10.0,10.0
70,70,70.0,70.0,,,7.0,,2.0,,,1.0,7.0,6.0,4.0,4.0,6.0,,2.0,8.0,3.0,,5.0,,5.0,6.0,,7.0,1.0,5.0,,,,,,1.0,6.0,,,5.0,8.0,4.0,5.0,1.0,5.0,,9.0,,8.0,7.0,4.0,,6.0,,4.0,,,7.0,,,5.0,2.0,7.0,,5.0,9.0,,2.0,6.0,,1.0,10.0,,,3.0,,2.0,,,,6.0,,7.0,2.0,5.0,,3.0,,10.0,7.0,10.0,,,7.0,9.0,9.0,9.0,9.0,,,4.0,,,
71,71,,71.0,3.0,,,,6.0,,3.0,,2.0,9.0,,,4.0,1.0,3.0,,3.0,,3.0,7.0,,5.0,,5.0,4.0,,4.0,7.0,,5.0,9.0,3.0,,,,3.0,3.0,6.0,4.0,,,,,,5.0,7.0,,,4.0,8.0,5.0,1.0,,,,5.0,,,7.0,,8.0,,8.0,,,,4.0,7.0,,,7.0,,,,,2.0,,9.0,9.0,,3.0,,9.0,10.0,10.0,,,10.0,1.0,,1.0,,,9.0,,7.0,2.0,,,
72,72,72.0,,2.0,,8.0,1.0,,,8.0,8.0,,1.0,4.0,,,,,3.0,,5.0,1.0,,5.0,,1.0,,,4.0,8.0,1.0,3.0,3.0,9.0,5.0,,7.0,,,,7.0,5.0,,,6.0,,,,,,,,1.0,9.0,8.0,,,,,2.0,,7.0,10.0,,2.0,1.0,,,,,8.0,,8.0,6.0,,5.0,,,6.0,2.0,,8.0,3.0,8.0,8.0,9.0,,6.0,10.0,10.0,,9.0,,10.0,7.0,7.0,10.0,,10.0,3.0,10.0,,4.0
73,73,73.0,,6.0,2.0,3.0,,,1.0,,1.0,1.0,,5.0,,,3.0,1.0,7.0,2.0,5.0,1.0,2.0,3.0,,,8.0,,,,,4.0,,,,7.0,2.0,,2.0,8.0,,,5.0,8.0,,,,,,,,,,,,,3.0,8.0,,8.0,,,,,2.0,4.0,,,4.0,,1.0,,7.0,,3.0,8.0,,4.0,2.0,8.0,,8.0,,,,8.0,7.0,10.0,,8.0,9.0,9.0,,4.0,10.0,3.0,,3.0,,10.0,10.0,10.0,6.0
74,74,74.0,74.0,,,,,,,,3.0,,4.0,7.0,3.0,,,1.0,,,,8.0,,,3.0,2.0,5.0,,,,6.0,5.0,6.0,3.0,,3.0,,4.0,,7.0,6.0,4.0,,4.0,3.0,5.0,,6.0,,,,6.0,,,,2.0,,8.0,,5.0,,6.0,,5.0,,,1.0,1.0,4.0,,9.0,6.0,,,8.0,,,,,9.0,9.0,,1.0,4.0,7.0,,9.0,10.0,2.0,1.0,,7.0,9.0,,10.0,,1.0,3.0,9.0,3.0,,4.0,9.0
75,75,,,,,2.0,1.0,3.0,1.0,1.0,,4.0,3.0,,1.0,,6.0,,,5.0,3.0,,3.0,,,3.0,,,7.0,7.0,,2.0,,6.0,,,,3.0,3.0,,,,7.0,5.0,4.0,7.0,7.0,6.0,,7.0,,8.0,,,,9.0,7.0,5.0,5.0,,,1.0,7.0,3.0,,,,9.0,1.0,,6.0,,9.0,,,5.0,9.0,,,,7.0,8.0,8.0,9.0,,3.0,8.0,1.0,,3.0,1.0,7.0,1.0,8.0,,,5.0,10.0,10.0,,10.0,9.0,1.0
76,4,5.0,9.0,,2.0,7.0,3.0,,,8.0,1.0,,,2.0,,6.0,,,,3.0,6.0,5.0,2.0,,,5.0,4.0,,3.0,2.0,5.0,4.0,8.0,7.0,,9.0,8.0,,,3.0,,5.0,,,6.0,,,6.0,4.0,,1.0,,1.0,,1.0,,8.0,,,1.0,,8.0,5.0,6.0,7.0,,,9.0,,,10.0,,,1.0,,,5.0,9.0,4.0,5.0,,9.0,3.0,9.0,,,,,,4.0,8.0,,,9.0,,5.0,10.0,,3.0,,10.0,10.0,
77,77,,77.0,1.0,,2.0,2.0,1.0,,3.0,7.0,,,,7.0,1.0,,3.0,,4.0,,,2.0,,,,3.0,8.0,7.0,,8.0,,3.0,1.0,5.0,,2.0,,6.0,,5.0,,1.0,,,,,1.0,,,,,,8.0,7.0,,8.0,,8.0,8.0,1.0,9.0,,,,10.0,,10.0,,7.0,9.0,9.0,,9.0,,,3.0,8.0,,9.0,3.0,,,4.0,,6.0,,6.0,9.0,9.0,,9.0,,,,,,6.0,,,6.0,4.0,
78,78,3.0,9.0,6.0,2.0,8.0,,2.0,,,1.0,4.0,,1.0,1.0,,,6.0,,,2.0,,,5.0,4.0,,2.0,,9.0,3.0,,2.0,,,3.0,,,,,5.0,,8.0,,9.0,2.0,,1.0,,,,,,,,,,,,7.0,9.0,5.0,5.0,4.0,1.0,,8.0,,8.0,,,3.0,,7.0,7.0,,,,4.0,,4.0,,7.0,2.0,10.0,8.0,,,9.0,8.0,,8.0,10.0,9.0,2.0,,,,,9.0,10.0,10.0,,
79,1,79.0,79.0,8.0,7.0,1.0,,9.0,,,,,6.0,5.0,5.0,2.0,1.0,,,,1.0,4.0,1.0,2.0,1.0,,6.0,,8.0,9.0,2.0,,2.0,,,6.0,,9.0,7.0,,5.0,7.0,,5.0,,5.0,,,1.0,4.0,,9.0,6.0,,,,,3.0,9.0,,,7.0,6.0,,7.0,3.0,,10.0,6.0,,9.0,8.0,9.0,2.0,9.0,7.0,8.0,,7.0,,,,2.0,1.0,8.0,1.0,,,8.0,1.0,,,1.0,10.0,1.0,,,,10.0,,,,10.0
80,80,80.0,80.0,6.0,,,,3.0,2.0,3.0,7.0,8.0,1.0,9.0,,7.0,1.0,9.0,1.0,,,3.0,,,,2.0,3.0,,5.0,3.0,9.0,,,4.0,,2.0,4.0,,,,,4.0,3.0,8.0,6.0,7.0,,,,8.0,,8.0,8.0,8.0,5.0,,9.0,,,,9.0,,,8.0,6.0,,5.0,,,3.0,3.0,,8.0,1.0,,9.0,,1.0,9.0,5.0,9.0,10.0,,,9.0,8.0,,,,5.0,5.0,,9.0,,,8.0,9.0,9.0,,10.0,10.0,,
81,81,5.0,5.0,2.0,2.0,2.0,,,1.0,,4.0,2.0,,3.0,5.0,,5.0,9.0,5.0,,,,1.0,4.0,,,,5.0,,,,,,,,1.0,6.0,,7.0,,,,,7.0,,1.0,,,,,,4.0,8.0,,,5.0,2.0,7.0,4.0,,6.0,1.0,,,,,,,,7.0,9.0,5.0,8.0,3.0,9.0,9.0,,1.0,,,,,9.0,,,,7.0,,,10.0,2.0,2.0,4.0,9.0,,,,10.0,,,7.0,,10.0
82,82,82.0,7.0,2.0,2.0,1.0,1.0,,3.0,,,,4.0,8.0,,,,,3.0,2.0,6.0,8.0,5.0,6.0,1.0,,3.0,,1.0,4.0,,8.0,,3.0,,,2.0,,,,7.0,,,,,6.0,,7.0,3.0,4.0,4.0,,7.0,,9.0,,,,8.0,,,4.0,4.0,2.0,7.0,,,,,,7.0,9.0,7.0,8.0,,3.0,,10.0,10.0,4.0,,1.0,,,,8.0,4.0,,2.0,,,10.0,10.0,,,7.0,,9.0,,8.0,5.0,10.0,
83,6,,7.0,3.0,,,,3.0,,4.0,2.0,,,9.0,6.0,5.0,7.0,5.0,,4.0,,4.0,,1.0,4.0,,,,2.0,3.0,,3.0,,,,5.0,,9.0,4.0,,4.0,,,,,9.0,,6.0,,,8.0,6.0,7.0,5.0,,7.0,,2.0,1.0,,10.0,9.0,9.0,9.0,,6.0,,,,3.0,10.0,6.0,7.0,8.0,7.0,,,9.0,8.0,,,,10.0,1.0,,1.0,6.0,,,10.0,,10.0,,4.0,,,,10.0,6.0,3.0,9.0,,10.0
84,84,,,,6.0,,5.0,2.0,7.0,,2.0,1.0,,,,2.0,2.0,,,,1.0,,,,2.0,6.0,3.0,5.0,1.0,,3.0,6.0,5.0,,,,,,,,5.0,,,,7.0,7.0,,,5.0,,,8.0,,,9.0,8.0,5.0,2.0,,4.0,6.0,10.0,1.0,,,1.0,,,4.0,,5.0,6.0,7.0,,,,,,,,,,5.0,9.0,,5.0,,,2.0,,9.0,,9.0,,10.0,9.0,,10.0,,,4.0,,
85,85,,,,,,,1.0,,2.0,,,,3.0,,,2.0,3.0,,,3.0,8.0,4.0,,,,1.0,5.0,9.0,,,3.0,,7.0,2.0,,,7.0,1.0,,,,5.0,,8.0,6.0,,,8.0,,,7.0,,9.0,1.0,,,10.0,,7.0,,,4.0,7.0,5.0,8.0,5.0,2.0,,,,8.0,4.0,,,8.0,,,,10.0,1.0,8.0,10.0,7.0,2.0,6.0,,,10.0,7.0,5.0,5.0,1.0,,,10.0,10.0,,,,,10.0,10.0
86,86,,86.0,4.0,8.0,,7.0,9.0,2.0,,,,1.0,,5.0,2.0,4.0,,2.0,,3.0,8.0,3.0,,4.0,,4.0,,,,,,6.0,,,2.0,2.0,,6.0,2.0,,8.0,,6.0,8.0,4.0,3.0,2.0,,,8.0,,8.0,,9.0,,4.0,6.0,7.0,7.0,3.0,,,,8.0,1.0,7.0,7.0,3.0,7.0,,6.0,4.0,6.0,1.0,9.0,,,7.0,7.0,10.0,,8.0,1.0,5.0,,,8.0,9.0,8.0,8.0,,,,,9.0,9.0,,6.0,3.0,6.0,,
87,9,,,1.0,,3.0,,2.0,,2.0,6.0,6.0,,,,,,,,3.0,5.0,9.0,5.0,6.0,,,,,5.0,2.0,,7.0,2.0,4.0,,4.0,,2.0,7.0,9.0,,8.0,1.0,8.0,,6.0,,,,,8.0,,,,8.0,7.0,,,6.0,,,8.0,7.0,,,6.0,10.0,2.0,,,10.0,3.0,,6.0,,5.0,,,9.0,,,,8.0,9.0,6.0,8.0,,7.0,10.0,,,10.0,,8.0,,10.0,,10.0,,,,10.0,
88,88,4.0,88.0,1.0,2.0,1.0,2.0,2.0,5.0,,7.0,,,6.0,,,4.0,,,3.0,,,4.0,1.0,,,,5.0,,,,,1.0,,8.0,,4.0,7.0,4.0,5.0,,2.0,,,,2.0,,,,,,5.0,,8.0,,,,3.0,,,,,5.0,,,,1.0,,3.0,10.0,,9.0,,9.0,2.0,4.0,,6.0,,3.0,,10.0,,2.0,,3.0,9.0,1.0,9.0,10.0,,5.0,7.0,9.0,10.0,7.0,,10.0,9.0,6.0,,,10.0
89,89,,,6.0,1.0,,,2.0,5.0,,,,3.0,7.0,,4.0,2.0,,4.0,,,,7.0,2.0,,,,4.0,,9.0,1.0,5.0,9.0,7.0,3.0,,,2.0,,,,4.0,7.0,,9.0,,,8.0,,9.0,,1.0,9.0,5.0,,,,,8.0,,8.0,7.0,1.0,,7.0,2.0,9.0,,,1.0,,,,10.0,5.0,5.0,,8.0,,8.0,,8.0,8.0,9.0,,8.0,,1.0,10.0,3.0,4.0,,9.0,,,,6.0,,4.0,10.0,,9.0,5.0
90,90,90.0,4.0,,,,,3.0,2.0,1.0,1.0,,,1.0,3.0,1.0,,9.0,,8.0,,5.0,,,,1.0,8.0,5.0,,2.0,1.0,,6.0,6.0,,,,9.0,,,,1.0,,3.0,,5.0,,4.0,,,9.0,,,9.0,,,,7.0,,7.0,5.0,,9.0,,9.0,3.0,10.0,,,10.0,9.0,7.0,6.0,,,6.0,,,,,,,3.0,9.0,,,,9.0,,6.0,6.0,9.0,,9.0,,,6.0,10.0,10.0,1.0,,,
91,91,4.0,,,3.0,3.0,3.0,8.0,,,,2.0,9.0,,,7.0,3.0,,,,1.0,5.0,9.0,3.0,4.0,,8.0,5.0,,4.0,3.0,6.0,1.0,3.0,,,2.0,,7.0,5.0,,7.0,3.0,5.0,,3.0,6.0,7.0,6.0,7.0,6.0,7.0,,8.0,,7.0,9.0,7.0,,8.0,9.0,,6.0,7.0,9.0,4.0,,9.0,1.0,,10.0,,,,,8.0,,6.0,,,1.0,,,6.0,8.0,5.0,9.0,7.0,,,,,3.0,,,,8.0,,10.0,10.0,3.0,,6.0
92,92,92.0,,,,4.0,1.0,,6.0,,3.0,,1.0,9.0,6.0,2.0,,,,2.0,,7.0,2.0,3.0,,8.0,,3.0,,3.0,,,9.0,2.0,3.0,3.0,5.0,,,,2.0,,7.0,5.0,3.0,2.0,1.0,5.0,,,7.0,,4.0,,,,2.0,5.0,7.0,,,8.0,7.0,7.0,1.0,,8.0,,1.0,,4.0,,1.0,6.0,,,1.0,7.0,,,,8.0,3.0,9.0,,5.0,8.0,,,10.0,,,10.0,,1.0,,10.0,9.0,,,10.0,10.0,10.0
93,2,8.0,,7.0,,2.0,8.0,1.0,3.0,8.0,4.0,,1.0,,6.0,,1.0,,2.0,3.0,,4.0,2.0,,,5.0,,7.0,,3.0,6.0,7.0,,2.0,,5.0,2.0,4.0,,,9.0,4.0,8.0,9.0,6.0,,,8.0,,,4.0,,,8.0,8.0,9.0,,8.0,4.0,5.0,,,1.0,,,8.0,,,8.0,6.0,,,5.0,4.0,9.0,8.0,7.0,6.0,,8.0,3.0,,,,,5.0,,1.0,,,,8.0,10.0,10.0,8.0,,3.0,,,,,,
94,94,94.0,7.0,4.0,,,2.0,6.0,,4.0,1.0,5.0,4.0,,,3.0,,3.0,,1.0,,1.0,5.0,,7.0,3.0,,,6.0,3.0,,1.0,2.0,,2.0,,,7.0,8.0,,,2.0,,7.0,,3.0,,,,6.0,,,2.0,2.0,,6.0,,,6.0,5.0,,,,,5.0,,,7.0,6.0,7.0,6.0,1.0,8.0,6.0,8.0,,8.0,,,,,6.0,8.0,,,9.0,9.0,,3.0,,,,,,,,5.0,,9.0,,,5.0,
95,9,9.0,,,,,,3.0,,,,4.0,2.0,,1.0,,1.0,,1.0,,,,5.0,,2.0,,4.0,1.0,,,,,2.0,2.0,,,,,3.0,8.0,,,8.0,5.0,,,3.0,8.0,,7.0,1.0,5.0,,5.0,,,,,4.0,,10.0,,10.0,,8.0,,,10.0,,9.0,7.0,,,,,,,,,,5.0,4.0,8.0,5.0,7.0,5.0,,,,8.0,4.0,6.0,10.0,1.0,1.0,9.0,1.0,,,9.0,,1.0,
96,2,9.0,,1.0,,,1.0,8.0,2.0,,3.0,8.0,,,,,5.0,6.0,1.0,4.0,,2.0,3.0,8.0,1.0,1.0,3.0,4.0,,,,,,,6.0,,,2.0,3.0,1.0,5.0,,,6.0,9.0,2.0,,9.0,,,,,,,5.0,,,,9.0,3.0,6.0,9.0,1.0,9.0,,,,3.0,9.0,7.0,,8.0,5.0,8.0,3.0,,7.0,,8.0,1.0,8.0,9.0,,9.0,,9.0,10.0,9.0,5.0,9.0,,,2.0,9.0,10.0,,10.0,,,10.0,,,10.0
97,97,5.0,,1.0,1.0,,2.0,9.0,1.0,,,2.0,,2.0,,,5.0,,2.0,6.0,2.0,,,1.0,,6.0,1.0,,,3.0,6.0,,3.0,3.0,,,,7.0,,3.0,5.0,,1.0,,,5.0,8.0,,6.0,,,,,,6.0,,,,,,,,,,,,9.0,,,,,,,1.0,4.0,1.0,3.0,9.0,7.0,1.0,6.0,10.0,,,7.0,10.0,8.0,,1.0,,10.0,9.0,7.0,,6.0,1.0,6.0,10.0,,,,,
98,1,98.0,9.0,1.0,3.0,,2.0,,,,,,3.0,9.0,,8.0,,,4.0,3.0,1.0,7.0,2.0,1.0,4.0,6.0,,1.0,8.0,1.0,,,,7.0,,,3.0,,6.0,4.0,7.0,,7.0,6.0,,4.0,,,,6.0,,6.0,,,,9.0,9.0,,7.0,5.0,7.0,5.0,,8.0,7.0,,1.0,,,9.0,,,10.0,,,9.0,7.0,,,10.0,5.0,7.0,,,9.0,1.0,7.0,9.0,,8.0,,9.0,,,9.0,8.0,7.0,,9.0,1.0,10.0,6.0,
