,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
43,6,8.0,8.0,,,6.0,,1.0,,7.0,3.0,8.0,5.0,3.0,,,,,5.0,5.0,3.0,4.0,4.0,9.0,,,,,,4.0,1.0,3.0,,3.0,,3.0,5.0,2.0,8.0,6.0,9.0,,,4.0,3.0,4.0,1.0,2.0,,2.0,,2.0,2.0,7.0,3.0,6.0,7.0,,9.0,9.0,,,10.0,,,,,,1.0,2.0,,8.0,1.0,,6.0,5.0,9.0,8.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,,9.0,2.0,,2.0,10.0,,,4.0,,,,,,10.0,10.0,10.0,7.0
44,3,44.0,4.0,9.0,7.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,,1.0,7.0,,9.0,6.0,,6.0,2.0,8.0,1.0,,3.0,6.0,,1.0,,2.0,1.0,5.0,2.0,2.0,5.0,6.0,7.0,4.0,,,1.0,6.0,7.0,5.0,8.0,9.0,6.0,6.0,,1.0,,4.0,6.0,,9.0,8.0,,9.0,6.0,4.0,5.0,8.0,,,9.0,9.0,5.0,4.0,,5.0,10.0,,8.0,,8.0,,,8.0,7.0,5.0,,,2.0,,,5.0,8.0,9.0,,,6.0,10.0,1.0,,,8.0,3.0,,10.0,5.0,3.0,2.0
45,1,45.0,,1.0,,3.0,,,5.0,2.0,1.0,4.0,,3.0,6.0,3.0,,3.0,,,3.0,1.0,7.0,,,4.0,7.0,,1.0,6.0,6.0,1.0,1.0,,3.0,,6.0,2.0,2.0,,6.0,6.0,,8.0,,3.0,3.0,6.0,4.0,,6.0,5.0,7.0,,9.0,10.0,5.0,5.0,,5.0,2.0,5.0,,6.0,6.0,4.0,,9.0,,,,8.0,7.0,,,9.0,3.0,,8.0,10.0,,5.0,10.0,3.0,,,8.0,,,,6.0,2.0,,9.0,,2.0,,7.0,,,1.0,5.0,
46,3,,1.0,6.0,,2.0,2.0,,5.0,,,2.0,3.0,3.0,1.0,2.0,,,,1.0,,,1.0,,4.0,,3.0,8.0,,1.0,4.0,1.0,6.0,6.0,8.0,9.0,,,7.0,4.0,9.0,7.0,,1.0,7.0,,5.0,1.0,6.0,6.0,7.0,9.0,4.0,7.0,8.0,,5.0,,,7.0,,9.0,,4.0,6.0,,8.0,4.0,8.0,3.0,,5.0,,5.0,6.0,2.0,5.0,1.0,10.0,3.0,,4.0,7.0,,8.0,8.0,5.0,9.0,3.0,9.0,2.0,3.0,10.0,5.0,4.0,7.0,6.0,,,,,,
47,47,3.0,47.0,8.0,3.0,3.0,3.0,2.0,2.0,7.0,,3.0,9.0,4.0,,,3.0,,3.0,,2.0,2.0,,3.0,3.0,3.0,,2.0,9.0,6.0,,6.0,7.0,,9.0,4.0,,9.0,,,6.0,,,4.0,4.0,,1.0,5.0,3.0,5.0,,,8.0,1.0,1.0,6.0,1.0,,8.0,1.0,9.0,,5.0,,5.0,2.0,9.0,9.0,7.0,8.0,,6.0,4.0,5.0,,9.0,,8.0,1.0,7.0,7.0,10.0,,8.0,9.0,,5.0,6.0,5.0,,,2.0,4.0,5.0,1.0,,10.0,10.0,5.0,3.0,,8.0,8.0
48,48,7.0,4.0,,7.0,9.0,8.0,6.0,9.0,,2.0,2.0,2.0,6.0,3.0,1.0,,,5.0,3.0,6.0,4.0,1.0,,5.0,4.0,,4.0,,5.0,7.0,2.0,9.0,,1.0,2.0,,,6.0,,,2.0,4.0,,,,9.0,8.0,3.0,6.0,,,3.0,3.0,,8.0,9.0,9.0,,3.0,6.0,,8.0,,6.0,3.0,,8.0,,2.0,,9.0,7.0,,3.0,,,3.0,,,9.0,4.0,,1.0,,9.0,8.0,,6.0,6.0,6.0,,9.0,,7.0,10.0,3.0,1.0,10.0,6.0,7.0,10.0,2.0
49,5,49.0,,9.0,8.0,1.0,,6.0,9.0,3.0,5.0,2.0,1.0,,3.0,1.0,1.0,9.0,,7.0,8.0,3.0,,,4.0,6.0,2.0,6.0,5.0,2.0,6.0,,,7.0,9.0,9.0,,9.0,4.0,5.0,5.0,,3.0,1.0,9.0,,3.0,6.0,9.0,5.0,,2.0,2.0,2.0,,,10.0,,9.0,7.0,,,,,6.0,6.0,,6.0,2.0,,,8.0,10.0,2.0,7.0,8.0,7.0,,10.0,,,7.0,8.0,2.0,10.0,,10.0,2.0,10.0,,4.0,,,10.0,10.0,1.0,,3.0,1.0,,8.0,7.0,2.0
50,5,50.0,4.0,8.0,,3.0,7.0,9.0,,6.0,3.0,4.0,1.0,1.0,3.0,,3.0,3.0,4.0,,2.0,7.0,,6.0,5.0,1.0,,7.0,,,6.0,5.0,4.0,,,7.0,6.0,,,7.0,2.0,2.0,,3.0,,4.0,8.0,,4.0,,,,7.0,5.0,8.0,,9.0,8.0,8.0,7.0,5.0,,6.0,,6.0,2.0,2.0,,,,6.0,,,,3.0,7.0,1.0,,10.0,7.0,9.0,,8.0,,,2.0,1.0,,6.0,,7.0,7.0,2.0,,10.0,5.0,,9.0,10.0,8.0,1.0,5.0,5.0
51,51,51.0,,8.0,7.0,,5.0,,1.0,8.0,9.0,,,4.0,3.0,,,,3.0,2.0,,8.0,3.0,4.0,6.0,1.0,,2.0,,3.0,3.0,5.0,3.0,,4.0,,,,7.0,,,2.0,4.0,,,2.0,4.0,,4.0,7.0,8.0,,8.0,,,,6.0,6.0,6.0,3.0,,8.0,,,8.0,7.0,,,,3.0,3.0,9.0,5.0,5.0,3.0,,2.0,,,3.0,,9.0,,6.0,4.0,9.0,5.0,10.0,8.0,1.0,9.0,3.0,,,5.0,,,5.0,5.0,10.0,7.0,6.0,10.0
52,52,6.0,1.0,,2.0,1.0,4.0,3.0,,8.0,,3.0,3.0,6.0,4.0,,8.0,2.0,1.0,5.0,,,7.0,4.0,1.0,9.0,,9.0,,1.0,4.0,2.0,4.0,3.0,,1.0,3.0,6.0,8.0,7.0,,8.0,,5.0,8.0,3.0,,6.0,8.0,8.0,7.0,9.0,9.0,2.0,,,7.0,9.0,,9.0,4.0,9.0,7.0,3.0,,2.0,2.0,1.0,8.0,,2.0,,5.0,5.0,4.0,6.0,,,6.0,6.0,8.0,9.0,,8.0,,,8.0,4.0,1.0,8.0,8.0,,7.0,3.0,7.0,8.0,5.0,5.0,,,5.0,,
53,53,5.0,1.0,6.0,,1.0,,4.0,,4.0,4.0,,9.0,,2.0,2.0,,,,6.0,,,8.0,5.0,,,3.0,9.0,,8.0,,9.0,8.0,3.0,8.0,,,6.0,1.0,7.0,5.0,2.0,,7.0,,4.0,6.0,1.0,,5.0,,3.0,,4.0,2.0,,7.0,7.0,,,,9.0,4.0,9.0,,4.0,6.0,7.0,2.0,2.0,,,3.0,4.0,,7.0,,,6.0,,8.0,,,9.0,5.0,9.0,,10.0,5.0,9.0,,7.0,,,8.0,10.0,,9.0,10.0,,6.0,1.0,
54,8,54.0,8.0,5.0,9.0,8.0,1.0,2.0,7.0,2.0,2.0,4.0,1.0,,1.0,9.0,3.0,4.0,,,2.0,,,2.0,8.0,4.0,2.0,6.0,,4.0,,4.0,,6.0,,6.0,,9.0,5.0,4.0,1.0,9.0,3.0,6.0,2.0,1.0,5.0,5.0,,,9.0,,9.0,,,1.0,1.0,,,,,,6.0,5.0,9.0,3.0,8.0,1.0,,8.0,1.0,,1.0,1.0,7.0,,7.0,,5.0,,9.0,,8.0,5.0,6.0,8.0,5.0,9.0,,5.0,10.0,7.0,,,10.0,9.0,1.0,9.0,5.0,9.0,2.0,3.0,2.0
55,3,55.0,7.0,,,,,,,,8.0,3.0,8.0,,2.0,5.0,1.0,7.0,,1.0,8.0,5.0,,,3.0,2.0,6.0,,,2.0,3.0,3.0,7.0,,,5.0,1.0,,3.0,8.0,4.0,8.0,9.0,7.0,4.0,,3.0,,1.0,,4.0,1.0,8.0,,,,,10.0,7.0,9.0,,7.0,6.0,,,,6.0,1.0,,3.0,7.0,9.0,4.0,,6.0,7.0,1.0,9.0,10.0,9.0,,2.0,7.0,,9.0,,1.0,1.0,5.0,1.0,,9.0,9.0,10.0,8.0,,8.0,3.0,10.0,7.0,10.0,,
56,56,5.0,3.0,8.0,8.0,,9.0,8.0,2.0,,1.0,6.0,1.0,2.0,6.0,,,7.0,1.0,5.0,2.0,3.0,6.0,,5.0,,4.0,4.0,7.0,1.0,9.0,,7.0,,6.0,,3.0,2.0,2.0,,4.0,,2.0,,7.0,3.0,1.0,8.0,3.0,,7.0,2.0,9.0,9.0,,8.0,3.0,5.0,5.0,6.0,8.0,10.0,,,5.0,,,,6.0,3.0,1.0,7.0,,1.0,5.0,8.0,,,6.0,,,8.0,3.0,8.0,,8.0,8.0,1.0,,5.0,,2.0,8.0,5.0,9.0,,3.0,,5.0,,,,1.0
57,1,57.0,57.0,,,6.0,3.0,1.0,9.0,,,,,3.0,,2.0,2.0,2.0,6.0,7.0,1.0,1.0,5.0,2.0,7.0,2.0,6.0,4.0,3.0,8.0,3.0,3.0,8.0,3.0,7.0,2.0,,,7.0,,6.0,5.0,,,6.0,3.0,,,7.0,,6.0,,,7.0,,,3.0,4.0,,8.0,6.0,9.0,,,,7.0,1.0,,6.0,6.0,,1.0,6.0,9.0,,8.0,,2.0,10.0,,7.0,9.0,3.0,,9.0,10.0,5.0,1.0,1.0,6.0,9.0,,,,,3.0,9.0,5.0,,6.0,4.0,,3.0
58,6,7.0,58.0,,,,7.0,5.0,4.0,,,2.0,,9.0,,7.0,3.0,7.0,,5.0,9.0,5.0,5.0,,,,,1.0,,,1.0,1.0,,,,3.0,,5.0,,7.0,2.0,6.0,,3.0,6.0,7.0,5.0,1.0,4.0,,8.0,,,,4.0,,9.0,5.0,7.0,7.0,,8.0,9.0,8.0,,5.0,1.0,1.0,,,9.0,1.0,,9.0,1.0,8.0,9.0,8.0,10.0,,,10.0,7.0,7.0,2.0,,,9.0,,,,,1.0,,7.0,10.0,1.0,,3.0,,9.0,,5.0
59,59,,,,6.0,1.0,2.0,,,,2.0,6.0,,,2.0,9.0,7.0,7.0,2.0,,5.0,6.0,9.0,1.0,,,7.0,,4.0,,5.0,2.0,,1.0,7.0,,2.0,,4.0,,5.0,6.0,,1.0,,6.0,,5.0,,2.0,,4.0,,5.0,5.0,8.0,7.0,6.0,7.0,6.0,4.0,2.0,2.0,3.0,,,,,,7.0,8.0,5.0,,6.0,9.0,,3.0,7.0,7.0,1.0,,3.0,9.0,8.0,,7.0,2.0,2.0,2.0,10.0,9.0,7.0,4.0,,8.0,2.0,8.0,,4.0,,,,3.0
60,60,,,6.0,1.0,7.0,,5.0,,,1.0,,2.0,1.0,,1.0,,5.0,7.0,4.0,5.0,3.0,2.0,1.0,,6.0,,8.0,4.0,8.0,,,,6.0,6.0,7.0,3.0,1.0,9.0,6.0,2.0,8.0,9.0,,5.0,8.0,4.0,,,4.0,8.0,5.0,1.0,3.0,6.0,,,4.0,2.0,,9.0,4.0,7.0,,7.0,6.0,5.0,9.0,8.0,7.0,,,,3.0,,,,,,9.0,3.0,9.0,,7.0,2.0,8.0,9.0,5.0,10.0,,9.0,6.0,10.0,5.0,6.0,8.0,7.0,,3.0,8.0,8.0,4.0,3.0
61,1,,,,1.0,1.0,,8.0,9.0,4.0,1.0,,4.0,,9.0,5.0,4.0,,9.0,2.0,2.0,3.0,,6.0,4.0,,,6.0,2.0,5.0,8.0,6.0,5.0,9.0,4.0,2.0,5.0,,,4.0,,1.0,6.0,2.0,,5.0,6.0,,3.0,3.0,,8.0,9.0,,3.0,6.0,,5.0,,3.0,8.0,,2.0,7.0,5.0,7.0,,2.0,6.0,7.0,8.0,9.0,,10.0,,9.0,,9.0,5.0,,8.0,9.0,6.0,1.0,9.0,,5.0,8.0,1.0,,8.0,,,,9.0,3.0,,,1.0,,6.0,4.0,
62,2,9.0,62.0,,,,1.0,,5.0,7.0,7.0,,8.0,8.0,,7.0,5.0,4.0,1.0,2.0,3.0,3.0,,,5.0,1.0,,1.0,8.0,3.0,2.0,,2.0,8.0,,2.0,6.0,3.0,,,2.0,,4.0,2.0,7.0,,,,6.0,9.0,9.0,,6.0,5.0,6.0,,5.0,6.0,,,8.0,6.0,,,6.0,1.0,1.0,2.0,9.0,6.0,10.0,2.0,9.0,4.0,7.0,3.0,7.0,3.0,4.0,4.0,6.0,,8.0,1.0,1.0,5.0,1.0,4.0,1.0,4.0,,,5.0,5.0,4.0,2.0,9.0,10.0,,7.0,,10.0,
63,63,6.0,63.0,,,,,8.0,6.0,4.0,,5.0,,4.0,1.0,5.0,1.0,7.0,1.0,3.0,5.0,3.0,,,,2.0,,7.0,,1.0,,,,4.0,1.0,,3.0,,8.0,6.0,,8.0,3.0,,8.0,1.0,3.0,,,,4.0,,2.0,4.0,,,,,,8.0,4.0,,6.0,4.0,9.0,4.0,,5.0,10.0,9.0,4.0,1.0,5.0,,7.0,6.0,5.0,7.0,,10.0,9.0,7.0,6.0,3.0,,4.0,9.0,2.0,,9.0,,,9.0,,1.0,,5.0,,,1.0,4.0,4.0,3.0
64,64,64.0,7.0,8.0,3.0,2.0,4.0,,3.0,4.0,,,6.0,2.0,,1.0,9.0,,,,5.0,1.0,1.0,,,9.0,,1.0,9.0,,5.0,5.0,1.0,8.0,,7.0,3.0,3.0,9.0,9.0,1.0,6.0,8.0,7.0,5.0,,,,,2.0,,,5.0,,9.0,6.0,6.0,5.0,4.0,1.0,8.0,6.0,8.0,9.0,7.0,9.0,,5.0,,7.0,10.0,6.0,5.0,1.0,8.0,6.0,1.0,7.0,8.0,8.0,,8.0,9.0,,,2.0,,,,8.0,5.0,,7.0,6.0,,,,8.0,8.0,10.0,6.0,,6.0
65,65,,1.0,3.0,,6.0,1.0,5.0,,1.0,4.0,1.0,2.0,,2.0,2.0,5.0,6.0,,6.0,,5.0,6.0,4.0,,,5.0,7.0,4.0,,4.0,4.0,1.0,,3.0,5.0,,,1.0,7.0,6.0,,8.0,1.0,,5.0,5.0,,9.0,6.0,7.0,8.0,,,6.0,9.0,8.0,8.0,2.0,,8.0,4.0,3.0,,2.0,6.0,1.0,9.0,4.0,,5.0,9.0,5.0,,,9.0,3.0,7.0,,7.0,,,6.0,4.0,7.0,6.0,,7.0,,,7.0,,3.0,9.0,9.0,9.0,,7.0,,6.0,9.0,1.0,3.0
66,66,6.0,1.0,,,2.0,8.0,,,8.0,7.0,4.0,2.0,4.0,8.0,1.0,,1.0,,3.0,3.0,9.0,8.0,,8.0,1.0,4.0,,7.0,2.0,8.0,1.0,4.0,2.0,6.0,4.0,5.0,9.0,2.0,2.0,,3.0,,1.0,,,2.0,4.0,7.0,4.0,,9.0,5.0,1.0,3.0,7.0,7.0,,,8.0,,9.0,,,2.0,1.0,,2.0,4.0,,6.0,6.0,1.0,,,2.0,9.0,9.0,4.0,7.0,8.0,8.0,,4.0,8.0,5.0,10.0,,9.0,6.0,6.0,5.0,9.0,,,2.0,1.0,,10.0,,,,4.0
67,7,4.0,,1.0,1.0,6.0,3.0,2.0,,5.0,,9.0,1.0,7.0,9.0,5.0,8.0,6.0,,,2.0,9.0,4.0,2.0,8.0,2.0,7.0,7.0,2.0,,8.0,5.0,4.0,,4.0,5.0,7.0,7.0,7.0,4.0,1.0,,,4.0,,,4.0,7.0,6.0,4.0,,,2.0,4.0,,5.0,8.0,8.0,5.0,,,5.0,4.0,,2.0,8.0,,7.0,,,6.0,,1.0,,7.0,,1.0,4.0,,5.0,,5.0,1.0,,4.0,8.0,7.0,2.0,6.0,,,4.0,4.0,,,,10.0,,,2.0,,2.0,2.0
68,68,4.0,,9.0,,8.0,2.0,8.0,2.0,2.0,,4.0,,,,1.0,4.0,,1.0,4.0,,,1.0,8.0,4.0,1.0,,,6.0,,2.0,,,,,,,6.0,5.0,5.0,2.0,2.0,2.0,,1.0,,,2.0,3.0,6.0,,4.0,,,,8.0,4.0,7.0,6.0,5.0,10.0,7.0,,3.0,,4.0,1.0,,,,,8.0,,3.0,8.0,,2.0,10.0,5.0,5.0,,5.0,,,9.0,9.0,3.0,4.0,3.0,9.0,8.0,,9.0,7.0,,,5.0,1.0,7.0,9.0,,2.0,
69,6,3.0,,,,2.0,2.0,,,,1.0,1.0,8.0,7.0,,6.0,,,,7.0,4.0,6.0,,2.0,2.0,6.0,3.0,6.0,9.0,3.0,1.0,3.0,7.0,1.0,1.0,9.0,1.0,,2.0,,1.0,8.0,2.0,,4.0,6.0,6.0,5.0,5.0,,9.0,1.0,7.0,4.0,3.0,6.0,2.0,8.0,,9.0,7.0,5.0,2.0,8.0,,7.0,5.0,5.0,4.0,,,5.0,8.0,9.0,10.0,6.0,,1.0,6.0,5.0,,8.0,9.0,3.0,8.0,7.0,7.0,8.0,,9.0,,3.0,6.0,,1.0,,4.0,1.0,2.0,,,8.0,8.0
70,70,2.0,6.0,4.0,,4.0,9.0,2.0,6.0,6.0,1.0,,,7.0,,1.0,7.0,8.0,1.0,2.0,6.0,8.0,,2.0,8.0,8.0,,,5.0,,,,,8.0,1.0,,3.0,,9.0,,2.0,3.0,3.0,5.0,5.0,,3.0,1.0,4.0,4.0,,6.0,,4.0,5.0,,1.0,2.0,,4.0,2.0,7.0,9.0,,9.0,7.0,,2.0,,,10.0,,3.0,1.0,8.0,8.0,1.0,8.0,,7.0,3.0,7.0,,6.0,4.0,1.0,,10.0,,10.0,2.0,1.0,3.0,8.0,9.0,1.0,9.0,1.0,5.0,,,,
71,6,,7.0,3.0,,3.0,,2.0,5.0,,5.0,,2.0,3.0,5.0,4.0,1.0,5.0,,3.0,,,1.0,,6.0,5.0,8.0,5.0,,4.0,,,1.0,7.0,7.0,1.0,,5.0,3.0,4.0,6.0,,5.0,,,,,,,,,5.0,1.0,,3.0,2.0,8.0,,5.0,7.0,,7.0,8.0,9.0,3.0,8.0,,,8.0,,3.0,7.0,,7.0,4.0,,,7.0,1.0,,9.0,9.0,6.0,,,9.0,10.0,2.0,,9.0,8.0,9.0,3.0,1.0,,7.0,1.0,6.0,,4.0,,,
72,72,72.0,,2.0,9.0,2.0,7.0,,9.0,4.0,3.0,,1.0,1.0,,,,,3.0,,1.0,1.0,5.0,5.0,4.0,7.0,,,3.0,7.0,3.0,3.0,1.0,2.0,,,2.0,,,4.0,6.0,2.0,6.0,5.0,7.0,,,5.0,,,,8.0,,9.0,7.0,,1.0,,,1.0,,9.0,10.0,4.0,5.0,8.0,2.0,1.0,,,,,8.0,7.0,5.0,,3.0,8.0,3.0,10.0,,8.0,1.0,,8.0,9.0,,,10.0,10.0,4.0,9.0,6.0,10.0,8.0,,1.0,4.0,10.0,6.0,5.0,,8.0
73,7,73.0,1.0,1.0,2.0,3.0,,,6.0,1.0,1.0,2.0,7.0,9.0,2.0,7.0,1.0,2.0,,2.0,7.0,1.0,5.0,5.0,9.0,4.0,,,,5.0,5.0,4.0,7.0,,,,4.0,6.0,2.0,5.0,9.0,,3.0,,,9.0,4.0,,3.0,,,8.0,3.0,3.0,3.0,7.0,8.0,,7.0,9.0,,8.0,2.0,,9.0,8.0,8.0,,,5.0,8.0,,3.0,9.0,5.0,3.0,,1.0,8.0,4.0,,8.0,,,5.0,9.0,,5.0,,5.0,9.0,9.0,,,10.0,6.0,5.0,1.0,,10.0,10.0,4.0,
74,9,74.0,74.0,,1.0,3.0,,1.0,4.0,7.0,,3.0,4.0,8.0,4.0,5.0,1.0,1.0,6.0,3.0,,4.0,5.0,3.0,1.0,2.0,,3.0,6.0,,2.0,3.0,2.0,,,3.0,9.0,7.0,7.0,,6.0,1.0,9.0,6.0,3.0,7.0,5.0,6.0,4.0,1.0,,2.0,,3.0,6.0,1.0,2.0,8.0,9.0,9.0,4.0,3.0,,7.0,7.0,,9.0,4.0,2.0,,7.0,6.0,,3.0,8.0,9.0,7.0,3.0,,8.0,9.0,,,1.0,9.0,3.0,9.0,10.0,,,9.0,5.0,1.0,2.0,10.0,9.0,8.0,10.0,8.0,10.0,,2.0,1.0
75,75,,5.0,,,6.0,1.0,6.0,5.0,8.0,,9.0,1.0,2.0,9.0,1.0,9.0,6.0,6.0,5.0,3.0,5.0,2.0,,4.0,4.0,,2.0,4.0,7.0,,2.0,3.0,6.0,5.0,1.0,9.0,4.0,3.0,8.0,1.0,,9.0,4.0,6.0,5.0,8.0,5.0,,8.0,8.0,8.0,6.0,7.0,1.0,3.0,2.0,,5.0,,,,8.0,3.0,,,,,,5.0,3.0,6.0,9.0,,,6.0,9.0,,,,10.0,8.0,1.0,2.0,,,8.0,,1.0,,4.0,5.0,,,9.0,2.0,9.0,10.0,3.0,7.0,8.0,9.0,
76,4,76.0,,,2.0,3.0,3.0,,,1.0,1.0,,,2.0,,6.0,6.0,7.0,,2.0,,3.0,,5.0,6.0,6.0,3.0,8.0,3.0,2.0,7.0,2.0,,7.0,9.0,7.0,8.0,2.0,4.0,6.0,,,3.0,5.0,5.0,,2.0,9.0,8.0,,6.0,3.0,,,,7.0,8.0,,3.0,9.0,,5.0,,6.0,2.0,,,9.0,,,8.0,,,,5.0,,3.0,2.0,7.0,2.0,2.0,3.0,,9.0,,9.0,2.0,,,9.0,8.0,3.0,1.0,,5.0,,3.0,,10.0,9.0,5.0,10.0,
77,77,8.0,77.0,1.0,,4.0,7.0,1.0,,3.0,,,,9.0,4.0,1.0,6.0,8.0,2.0,4.0,,,8.0,,7.0,4.0,2.0,4.0,4.0,,3.0,1.0,3.0,5.0,,6.0,2.0,,9.0,5.0,8.0,,4.0,,,,,,1.0,6.0,,6.0,2.0,5.0,7.0,,8.0,8.0,,,,,8.0,,,10.0,,7.0,,,4.0,5.0,4.0,9.0,,6.0,8.0,8.0,,8.0,,,3.0,,,9.0,7.0,,9.0,7.0,,9.0,,,,,,,,9.0,,9.0,6.0
78,78,,4.0,2.0,5.0,,,3.0,4.0,1.0,8.0,9.0,,2.0,1.0,1.0,3.0,8.0,,,2.0,,,7.0,4.0,2.0,1.0,,2.0,3.0,,3.0,,,,,9.0,8.0,,2.0,9.0,,,5.0,,,7.0,,,3.0,3.0,9.0,,,,,,2.0,8.0,3.0,5.0,8.0,6.0,4.0,3.0,7.0,2.0,,,,,2.0,9.0,7.0,9.0,2.0,4.0,9.0,,8.0,,9.0,8.0,2.0,2.0,,,9.0,8.0,9.0,,10.0,9.0,,3.0,4.0,5.0,,9.0,10.0,10.0,2.0,
79,79,2.0,79.0,5.0,8.0,9.0,,,5.0,,8.0,7.0,,4.0,5.0,2.0,1.0,,2.0,,1.0,6.0,,2.0,1.0,4.0,9.0,8.0,,1.0,,3.0,2.0,,6.0,2.0,8.0,2.0,,,5.0,7.0,2.0,4.0,7.0,5.0,,8.0,7.0,4.0,6.0,4.0,8.0,1.0,8.0,,6.0,8.0,9.0,,,5.0,3.0,,3.0,,9.0,10.0,6.0,9.0,9.0,2.0,9.0,2.0,9.0,8.0,3.0,4.0,1.0,4.0,,,,,4.0,1.0,4.0,8.0,7.0,1.0,,,,10.0,9.0,9.0,9.0,,10.0,4.0,3.0,,5.0
80,2,4.0,80.0,1.0,,,4.0,8.0,9.0,5.0,1.0,9.0,1.0,,5.0,,1.0,,4.0,,5.0,2.0,,,1.0,5.0,7.0,,,,4.0,,3.0,6.0,1.0,2.0,3.0,8.0,5.0,,,4.0,3.0,9.0,7.0,,,,8.0,3.0,,1.0,8.0,8.0,5.0,1.0,8.0,,,,8.0,1.0,5.0,8.0,6.0,1.0,5.0,,9.0,,8.0,,8.0,8.0,7.0,9.0,1.0,8.0,,,9.0,10.0,4.0,,9.0,1.0,,5.0,2.0,,9.0,,9.0,7.0,,9.0,2.0,4.0,9.0,10.0,10.0,5.0,
81,3,,5.0,4.0,2.0,9.0,,,1.0,1.0,4.0,9.0,1.0,1.0,3.0,,5.0,5.0,7.0,,1.0,,7.0,4.0,,8.0,9.0,1.0,,1.0,7.0,6.0,,6.0,1.0,9.0,6.0,,7.0,1.0,,2.0,2.0,3.0,6.0,,,1.0,5.0,9.0,7.0,,2.0,4.0,8.0,9.0,10.0,7.0,,9.0,6.0,9.0,,,5.0,,,,1.0,7.0,9.0,,7.0,,5.0,6.0,8.0,,,3.0,4.0,,8.0,,,,2.0,,5.0,10.0,9.0,,8.0,9.0,,,6.0,10.0,,,10.0,5.0,10.0
82,6,82.0,5.0,2.0,2.0,1.0,9.0,6.0,5.0,2.0,,7.0,4.0,1.0,3.0,,,,3.0,2.0,,9.0,5.0,1.0,4.0,,3.0,,1.0,5.0,1.0,1.0,3.0,8.0,4.0,6.0,2.0,9.0,,,2.0,,,7.0,9.0,6.0,3.0,,3.0,2.0,5.0,,7.0,5.0,9.0,5.0,,7.0,1.0,,,,6.0,6.0,4.0,,9.0,,,1.0,3.0,6.0,7.0,8.0,1.0,9.0,7.0,7.0,3.0,1.0,9.0,,,1.0,,6.0,10.0,8.0,,,,7.0,7.0,,,1.0,,3.0,4.0,10.0,2.0,10.0,6.0
83,83,3.0,83.0,9.0,6.0,6.0,,3.0,3.0,4.0,4.0,4.0,,,5.0,2.0,,6.0,,5.0,,4.0,,1.0,8.0,1.0,6.0,2.0,1.0,6.0,6.0,5.0,6.0,1.0,9.0,5.0,7.0,,4.0,,5.0,7.0,,6.0,,5.0,,8.0,,,8.0,4.0,5.0,5.0,,7.0,,5.0,4.0,,8.0,3.0,9.0,7.0,,6.0,3.0,2.0,,7.0,7.0,,7.0,,9.0,9.0,1.0,9.0,8.0,8.0,5.0,4.0,9.0,5.0,7.0,1.0,,,,10.0,,6.0,,,,7.0,,4.0,,,,,10.0
84,84,,,,,,2.0,2.0,1.0,,7.0,1.0,2.0,2.0,,2.0,2.0,,,6.0,3.0,8.0,,,9.0,4.0,2.0,1.0,1.0,,1.0,7.0,2.0,1.0,9.0,6.0,3.0,,,9.0,1.0,1.0,,,3.0,7.0,,5.0,,,2.0,8.0,,,6.0,8.0,,4.0,,2.0,8.0,10.0,,2.0,5.0,,1.0,1.0,4.0,,4.0,6.0,7.0,8.0,,4.0,6.0,5.0,8.0,,5.0,4.0,,4.0,,10.0,,,9.0,,4.0,1.0,2.0,7.0,4.0,,4.0,10.0,,,10.0,,
85,85,6.0,,5.0,,,7.0,1.0,,2.0,7.0,,5.0,2.0,,8.0,,,,,8.0,,4.0,1.0,1.0,,6.0,5.0,9.0,,9.0,9.0,5.0,7.0,,,,7.0,,,9.0,,6.0,3.0,,1.0,4.0,4.0,8.0,1.0,8.0,1.0,,9.0,5.0,,2.0,5.0,,7.0,,8.0,3.0,7.0,9.0,4.0,,,7.0,,5.0,5.0,8.0,,,,2.0,,,10.0,10.0,,4.0,,8.0,6.0,3.0,,5.0,9.0,,,6.0,,,6.0,6.0,3.0,,2.0,,10.0,3.0
86,7,,86.0,7.0,,,,,2.0,8.0,,9.0,5.0,,,,3.0,4.0,8.0,,7.0,9.0,3.0,2.0,7.0,,7.0,,,4.0,8.0,8.0,6.0,5.0,,9.0,,,1.0,6.0,,,2.0,1.0,2.0,4.0,3.0,4.0,7.0,1.0,8.0,,4.0,1.0,,,5.0,3.0,3.0,,4.0,3.0,,7.0,2.0,3.0,7.0,9.0,,9.0,,9.0,,6.0,6.0,6.0,7.0,5.0,,7.0,10.0,,1.0,1.0,10.0,,,9.0,9.0,6.0,8.0,4.0,,,,9.0,,9.0,,4.0,,,6.0
